Datetime|TBH_40|TBV_40|TBH_45|TBV_45|TBH_50|TBV_50|TBH_55|TBV_55|TBH_60|TBV_60|TBH_65|TBV_65|TBH_70|TBV_70|Avg_SM_LC|Avg_STS_LC|Avg_STD_LC|LAI_hants
10/26/2016 13:00|187.9496|226.53743|177.5293|229.85423|162.22516|231.87904|145.11787|233.69736|128.91876|236.25313|114.15028|237.50755|99.249825|234.13698|0.2509421|281.78333|281.4875|0.44
10/26/2016 13:15|187.70723|227.01074|177.15135|230.67455|161.79834|232.67445|144.54951|234.54974|128.4227|237.06705|113.658264|238.59126|98.86275|235.4431|0.25093684|282.11667|281.50626|0.44
10/26/2016 13:30|188.6607|228.01523|177.7857|231.28825|162.14658|233.10349|144.49643|234.93068|128.41219|237.54236|113.796844|239.39514|98.91875|236.28226|0.2509579|282.45|281.5375|0.44
10/26/2016 13:45|190.37357|229.0629|180.51886|233.36285|164.83922|235.5996|146.35077|237.06061|129.41571|239.083|114.151955|240.53362|99.20179|237.35776|0.25093684|282.75|281.58124|0.44
10/26/2016 14:00|197.01595|233.1626|189.83237|238.84192|170.44981|238.61415|148.40567|237.97888|129.93079|239.56364|114.14124|240.97896|99.058784|237.85675|0.25097367|283.08334|281.6|0.44
10/26/2016 14:15|209.67416|238.10576|208.32242|245.77876|181.66313|242.97737|151.08405|239.28304|131.53397|240.19757|115.10137|241.5569|99.62397|238.4354|0.25097367|283.38333|281.6375|0.44
10/26/2016 14:30|209.92918|238.01042|210.43979|245.36415|182.74487|242.60509|150.00989|238.8504|129.81139|240.06299|114.332306|241.5478|99.17529|238.70427|0.2509579|283.65|281.675|0.44
10/26/2016 14:45|207.9111|236.60573|217.3046|248.73479|192.42471|247.87416|152.43758|240.51825|129.81197|240.52354|114.224945|241.68275|99.25751|238.88051|0.25096315|283.88333|281.71875|0.44
10/26/2016 15:00|204.77264|237.71385|211.36841|248.52295|190.44356|247.92337|153.56395|241.07814|130.13408|240.95572|114.49454|242.29137|99.49951|239.26746|0.25090528|284.0833|281.75|0.44
10/26/2016 15:15|193.37323|230.90001|188.9248|237.11032|173.58516|239.3546|150.20998|239.03801|130.94322|240.77663|114.94344|241.99635|99.70464|239.08922|0.2509421|284.35|281.7875|0.44
10/26/2016 15:30|189.67479|228.91861|180.57545|233.44211|166.41806|236.5481|147.97008|238.33086|130.20944|240.57655|114.99092|242.32893|100.079796|239.39105|0.25088948|284.48334|281.825|0.43
10/26/2016 15:45|189.06981|228.95735|178.9623|232.9724|164.01291|235.60875|146.51761|237.76804|129.5858|240.76027|114.480804|242.35565|99.71518|239.46442|0.25087893|284.65|281.84375|0.43
10/26/2016 16:15|188.66193|228.89789|177.82378|232.36652|162.39955|234.6505|144.83182|236.56134|128.90292|239.6551|114.353645|241.45235|99.70558|238.52069|0.25086316|284.78333|281.925|0.43
10/26/2016 16:30|189.1588|229.09222|178.36047|232.67892|162.99503|234.88147|145.35767|236.85782|129.38|239.98296|114.78921|241.71169|100.302536|238.57703|0.25087893|284.81665|281.98126|0.43
10/26/2016 16:45|188.64287|228.57094|177.78534|231.76717|162.26268|233.87967|144.78058|235.874|128.7888|238.72685|114.37499|240.59705|99.90801|237.6129|0.25081578|284.85|282.00626|0.43
10/26/2016 17:00|188.82048|228.44725|177.9342|231.81557|162.43828|233.90515|144.94043|235.6279|129.21883|238.73613|114.65923|240.3541|100.2844|237.22066|0.25079474|284.81665|282.03125|0.43
10/26/2016 17:15|189.19347|228.51666|178.58147|231.99603|163.07294|233.98105|145.45532|235.58725|129.54138|238.49602|115.10838|240.12802|100.76088|236.90115|0.25079998|284.71667|282.075|0.43
10/26/2016 17:30|188.99767|228.15993|178.19974|231.4768|162.82233|233.28673|145.41774|235.14963|129.71172|238.0102|115.43197|239.59138|101.17211|236.59132|0.25076315|284.61667|282.0875|0.43
10/26/2016 17:45|188.74419|227.73424|178.17892|231.17635|162.68217|232.99704|145.48746|234.7652|129.85905|237.58865|115.84311|239.28679|101.598656|235.94794|0.2507579|284.51666|282.09375|0.43
10/26/2016 18:00|189.31465|228.05211|178.65907|231.23175|163.39146|232.98357|146.21877|234.82881|130.89313|237.67152|116.791405|239.05841|102.73974|235.86064|0.2507316|284.41666|282.125|0.43
10/26/2016 18:15|189.58946|228.02002|179.0023|231.31638|163.8078|233.29568|146.83545|234.89037|131.53868|237.6563|117.58486|239.17766|103.3782|235.92514|0.2507316|284.31665|282.15|0.43
10/26/2016 18:30|189.89262|228.08391|179.62283|231.44261|164.44907|233.09239|147.60619|234.86153|132.452|237.44725|118.573235|238.75517|103.91543|235.55666|0.25070527|284.21667|282.16876|0.43
10/26/2016 18:45|190.25832|228.22234|179.93483|231.3675|164.9044|233.25795|148.0366|234.77827|132.86758|237.49245|118.686615|238.77646|103.76246|235.30739|0.25067896|284.05|282.19376|0.43
10/26/2016 19:00|190.88177|228.12206|180.46738|231.28273|165.48488|232.99638|148.3867|234.29991|132.83533|236.78217|118.30041|237.75172|103.22981|233.9384|0.25066316|283.88333|282.1875|0.43
10/26/2016 19:15|191.09259|228.02817|180.64496|231.02403|165.54565|232.66891|148.30466|233.85587|132.56229|236.07722|117.94721|236.81995|102.691734|232.93344|0.2506684|283.71664|282.20624|0.43
10/26/2016 19:30|191.16544|227.90797|180.64066|230.83215|165.21916|232.13963|147.81155|233.13588|132.02945|235.14273|117.51928|236.03506|102.65805|231.77025|0.25063685|283.58334|282.2125|0.43
10/26/2016 19:45|191.37437|227.59572|180.82712|230.5794|165.25317|231.62474|147.93677|232.80058|132.17485|234.58092|117.804596|235.0166|102.93312|230.72557|0.25065264|283.35|282.23126|0.43
10/26/2016 20:00|191.55833|227.65768|181.03108|230.37775|165.55762|231.47685|148.27287|232.29253|132.51448|234.03632|118.115105|234.47476|103.264336|230.01244|0.25056842|283.18335|282.23126|0.43
10/26/2016 20:15|191.74034|227.5369|181.17537|230.17267|165.96423|231.36887|148.60269|231.9043|132.91907|233.56888|118.55346|233.80252|103.68987|229.13365|0.25056842|283.01666|282.24374|0.43
10/26/2016 20:30|192.14958|227.65997|181.70381|230.07764|166.38716|231.21034|149.01009|231.78036|133.2839|233.19308|119.001976|233.39014|104.03477|228.50664|0.25055262|282.88333|282.23126|0.43
10/26/2016 20:45|192.03651|227.48315|181.61136|230.12717|166.31355|231.00517|148.97568|231.5712|133.29341|232.96106|118.923256|233.06064|104.039154|228.07915|0.25053683|282.71667|282.2375|0.43
10/26/2016 21:00|191.92088|227.42836|181.42943|229.87546|166.16402|230.89043|148.84195|231.36397|133.06664|232.64655|118.7095|232.78983|103.8597|227.96379|0.25052106|282.55002|282.225|0.43
10/26/2016 21:15|191.9235|227.25374|181.59755|229.86816|166.11348|230.72159|148.81711|231.34343|132.99345|232.58824|118.56625|232.5826|103.705765|227.50224|0.25050527|282.45|282.2375|0.43
10/26/2016 21:30|192.18019|227.3388|182.03139|229.86105|166.53093|230.7207|149.16933|231.11084|133.44995|232.42067|118.95008|232.28694|103.99031|227.19661|0.25047368|282.31665|282.225|0.43
10/26/2016 21:45|192.43105|227.32298|181.94759|229.81718|166.71318|230.84367|149.19373|231.00027|133.4625|232.18427|118.9295|232.14462|104.01269|227.02711|0.25048947|282.18332|282.23126|0.43
10/26/2016 22:00|192.56944|227.3958|182.19992|229.88356|166.82336|230.60556|149.34904|231.07907|133.5017|232.17715|118.89088|232.01028|103.94075|227.0123|0.25045264|282.08334|282.23126|0.43
10/26/2016 22:15|192.63934|227.26868|182.3994|229.80176|166.98264|230.63919|149.5074|230.82469|133.62291|231.96703|119.11257|231.74641|104.01154|226.48755|0.25047368|281.95|282.21875|0.43
10/26/2016 22:30|193.02367|227.3767|182.66542|229.76718|167.43362|230.35179|150.0755|230.73923|134.30457|231.46312|119.70045|231.1187|104.703964|225.87584|0.25043684|281.85|282.2125|0.43
10/26/2016 22:45|193.16887|227.5361|182.90321|229.70523|167.60579|230.49113|150.0445|230.63693|134.22078|231.43193|119.58708|231.03035|104.56355|225.7317|0.25045264|281.71667|282.2125|0.43
10/26/2016 23:00|193.3332|227.51268|182.96272|229.79283|167.58679|230.36952|150.14914|230.52911|134.23238|231.24324|119.5475|230.84067|104.62384|225.64308|0.25042105|281.61667|282.1875|0.43
10/26/2016 23:15|193.24269|227.31413|183.0649|229.74919|167.73657|230.33266|150.28435|230.30896|134.35008|231.14192|119.87197|230.67549|104.83018|225.23497|0.25040525|281.51666|282.18124|0.43
10/26/2016 23:30|193.63715|227.37657|183.35057|229.58261|167.92026|230.15063|150.47853|230.18047|134.81274|230.88739|120.23879|230.28319|105.24992|224.85962|0.2504|281.35|282.175|0.43
10/26/2016 23:45|193.96819|227.39265|183.72832|229.6634|168.59428|230.01993|151.28935|229.96005|135.57071|230.63583|121.0274|229.85492|105.93788|224.10896|0.25036842|281.21667|282.1625|0.43
10/27/2016 0:00|194.33545|227.41316|184.24854|229.57799|169.23163|229.94753|152.11726|229.80598|136.41214|230.20644|121.88327|229.17067|106.81767|223.38423|0.2503895|281.15|282.15|0.43
10/27/2016 0:15|194.67897|227.45872|184.46655|229.52998|169.60884|229.83908|152.44855|229.59982|136.92134|229.90413|122.303856|228.82779|107.34382|223.01015|0.2503737|281.01666|282.1375|0.43
10/27/2016 0:30|193.64241|227.23763|183.53432|229.5708|168.51143|229.86781|151.58022|229.65395|136.25807|230.28386|121.8107|229.3758|106.883545|223.4901|0.2503737|280.85|282.125|0.43
10/27/2016 0:45|195.45367|227.8263|185.55946|229.71046|170.7933|230.01364|153.84445|229.44118|138.47327|229.59225|123.98533|228.23438|108.9158|222.17471|0.2503895|280.78333|282.10626|0.43
10/27/2016 1:15|196.21368|227.98683|186.53703|229.86789|171.93968|229.9743|155.14902|229.41281|139.83214|229.2898|125.45462|227.77132|110.34981|221.50465|0.25039473|280.58334|282.0875|0.43
10/27/2016 1:30|196.79771|228.06831|187.13918|230.07529|172.43385|229.93428|155.50905|229.08948|140.22691|229.2014|125.83926|227.57697|110.71052|221.18674|0.2503579|280.51666|282.06876|0.43
10/27/2016 1:45|197.01324|228.16698|187.52159|230.07187|172.6813|229.95071|155.8118|228.97765|140.53712|228.9556|126.155075|227.33078|111.046135|220.7056|0.2503421|280.4167|282.0625|0.42
10/27/2016 2:00|197.27133|228.17924|187.76726|229.8614|173.25568|229.80287|156.40134|228.87851|141.1275|228.56314|126.73803|226.80363|111.60205|220.34201|0.2503263|280.31668|282.05624|0.42
10/27/2016 2:15|197.24692|228.05798|187.7897|229.81653|173.28723|229.71696|156.62721|228.86824|141.25743|228.41417|126.898384|226.62463|111.68755|220.07709|0.2503263|280.21667|282.03125|0.42
10/27/2016 2:30|197.19165|228.10666|187.60234|229.8108|173.20778|229.70445|156.68536|228.80177|141.45566|228.36209|126.91008|226.49211|111.68645|219.83624|0.2503105|280.21667|282.01874|0.42
10/27/2016 2:45|198.18056|228.48341|188.90765|230.07864|174.50667|229.89966|157.9319|228.76555|142.66664|228.14835|128.4225|226.08757|113.19542|219.31194|0.25030527|280.15|282.01874|0.42
10/27/2016 3:00|198.41028|228.52458|189.14516|230.25037|174.76024|229.95287|158.12517|228.6276|142.78868|228.01164|128.61256|226.11311|113.32051|219.147|0.25029474|280.0833|282.0|0.42
10/27/2016 3:15|198.69891|228.69362|189.24777|230.44598|174.80423|229.93173|158.11351|228.67764|142.95831|228.13306|128.66492|226.1522|113.29578|219.13316|0.25028947|280.05|281.99374|0.42
10/27/2016 3:30|198.6145|228.71748|189.31868|230.45778|174.80968|229.9016|158.11034|228.66507|142.86731|228.1902|128.42912|225.86322|113.024025|219.07716|0.25025788|280.05|281.98126|0.42
10/27/2016 3:45|198.64194|228.47755|189.25647|230.44038|174.70837|229.85876|158.02252|228.68977|142.80496|228.03049|128.31046|225.9555|112.9805|218.94681|0.25022104|280.01666|281.95624|0.42
10/27/2016 4:00|198.66937|228.68573|189.24419|230.23955|174.74005|229.87564|157.9973|228.64255|142.5781|227.93732|128.17201|225.72101|112.75161|218.85985|0.25022632|279.98334|281.95624|0.42
10/27/2016 4:15|198.50279|228.5177|188.91368|230.10861|174.4059|229.77985|157.67352|228.59805|142.17604|227.78401|127.81344|225.78459|112.466225|219.06914|0.25022632|279.95|281.925|0.42
10/27/2016 4:30|198.43088|228.47159|188.94638|230.2504|174.31259|229.71951|157.46825|228.63347|141.9934|227.97217|127.49261|225.78998|112.12431|218.9421|0.25020525|279.91666|281.925|0.42
10/27/2016 4:45|198.47203|228.58035|188.85155|230.19324|174.30682|229.84698|157.43834|228.5535|141.97383|227.90723|127.46369|225.79347|112.127686|219.02364|0.25018948|279.91666|281.9125|0.42
10/27/2016 5:00|198.4973|228.48936|188.95157|230.32108|174.18614|229.66731|157.4781|228.64537|142.05055|227.91263|127.427666|225.72997|111.973755|218.83725|0.25018948|279.91666|281.8875|0.42
10/27/2016 5:15|198.44528|228.45486|189.10829|230.19313|174.30623|229.73958|157.5486|228.50815|142.01503|227.88515|127.43342|225.68587|112.01935|218.80246|0.25019473|279.85|281.8875|0.42
10/27/2016 5:30|198.58707|228.71988|189.14886|230.2749|174.57603|229.9829|157.58261|228.58363|141.88368|227.82442|127.36865|225.74222|111.8863|218.7811|0.25019473|279.81668|281.8875|0.42
10/27/2016 5:45|198.67334|228.65729|189.00673|230.11104|174.39348|229.7924|157.41756|228.48799|141.84447|227.83427|127.35575|225.70047|111.759865|218.6301|0.25019473|279.81668|281.875|0.42
10/27/2016 6:00|198.79883|228.61377|189.10399|230.14137|174.47482|229.65541|157.64961|228.4215|142.09785|227.49281|127.58745|225.39594|112.1056|218.46956|0.25017893|279.78333|281.8625|0.42
10/27/2016 6:15|199.04877|228.81378|189.44043|230.3405|174.78368|229.73099|157.98131|228.35596|142.37541|227.6369|127.846504|225.41248|112.35699|218.21764|0.25019473|279.71667|281.85626|0.42
10/27/2016 6:30|199.20224|228.7029|189.70084|230.33443|175.07251|229.6661|158.24326|228.40645|142.79074|227.5407|128.16359|225.11954|112.82767|218.138|0.25014737|279.71667|281.84375|0.42
10/27/2016 6:45|199.29141|228.70674|189.91199|230.29855|175.26443|229.70816|158.47694|228.2125|142.9731|227.40367|128.47679|225.19131|112.88892|217.89583|0.25016317|279.65|281.83124|0.42
10/27/2016 7:00|199.45352|228.76756|190.01839|230.28506|175.45721|229.66579|158.7007|228.33797|143.24048|227.27528|128.67892|225.00995|113.26938|217.84995|0.25016317|279.58334|281.825|0.42
10/27/2016 7:15|199.69241|228.76836|190.20122|230.36237|175.8161|229.79568|159.06898|228.29843|143.60664|227.25075|129.0622|224.77544|113.618286|217.71176|0.25014737|279.51666|281.8125|0.42
10/27/2016 7:30|199.75523|228.8166|190.35689|230.4493|175.93997|229.69357|159.31471|228.32277|143.82393|227.23586|129.32726|224.80481|113.85769|217.63708|0.25011578|279.51666|281.8|0.42
10/27/2016 7:45|199.28545|228.59225|189.7733|230.13445|175.53754|229.614|158.8425|228.05333|143.5648|227.23975|128.88452|224.99095|113.32859|217.78395|0.2501|279.45|281.79376|0.42
10/27/2016 8:00|199.00443|228.54774|189.81892|230.12907|175.51987|229.66573|159.07445|228.22581|143.8263|227.31154|129.30803|224.92662|113.853264|217.80087|0.25011578|279.4167|281.7625|0.42
10/27/2016 8:15|199.40518|228.72661|190.13962|230.27318|176.01274|229.60318|159.60802|228.22597|144.34714|227.09996|129.73647|224.80101|114.43504|217.59961|0.25011578|279.35|281.75626|0.42
10/27/2016 8:30|200.08888|228.8309|190.87502|230.20674|176.73906|229.59131|160.35625|228.06604|145.33804|226.92049|130.92719|224.61948|115.4244|217.18982|0.25011578|279.31668|281.74374|0.42
10/27/2016 8:45|200.2137|228.92458|190.97052|230.35544|176.94041|229.68192|160.63696|228.06891|145.5137|227.06488|131.1207|224.40054|115.83303|217.16263|0.2501|279.28333|281.725|0.42
10/27/2016 9:00|200.57433|229.21722|191.54713|230.38124|177.46913|229.86566|161.06168|228.162|146.11298|226.86348|131.99751|224.28812|116.64906|216.89943|0.2501|279.28333|281.7|0.42
10/27/2016 9:15|200.80139|229.05278|191.82524|230.50935|177.60892|229.88208|161.18024|228.07468|146.05011|226.76485|131.89198|224.2767|116.78635|216.78592|0.2501|279.28333|281.69376|0.42
10/27/2016 9:30|200.92798|229.33678|191.72644|230.75044|177.43604|230.01244|160.7897|228.16782|145.67586|227.12372|131.27582|224.43765|116.02301|217.07268|0.25011578|279.28333|281.6875|0.42
10/27/2016 9:45|200.6441|229.26205|191.29402|230.71324|176.72797|229.9904|160.03973|228.27722|144.75229|227.36737|130.09212|224.64026|114.964806|217.56873|0.25008422|279.35|281.68124|0.42
10/27/2016 10:15|199.39174|229.17253|189.63951|230.73634|174.81845|230.36029|157.60783|228.86916|141.81131|228.1919|127.002235|226.022|111.61073|219.2421|0.2501|279.58334|281.6625|0.42
10/27/2016 10:30|198.45439|229.08484|188.56844|230.50114|173.5031|230.1937|156.10928|229.07274|140.18364|228.62122|125.483055|226.71416|110.12248|220.01913|0.25006843|279.68332|281.65625|0.42
10/27/2016 10:45|197.5314|228.91556|187.49251|230.60326|172.19945|230.40355|154.79807|229.57417|138.8339|229.23247|123.99321|227.58896|108.66867|221.17108|0.25004736|279.85|281.65|0.42
10/27/2016 11:00|196.71634|228.72815|186.63857|230.80054|171.36551|230.91571|153.60808|230.20103|137.41455|230.10327|122.6468|228.88748|107.17872|222.67668|0.25006843|280.05002|281.65|0.42
10/27/2016 11:15|195.03836|228.57841|184.48938|230.77327|169.09761|231.14839|151.18643|230.80074|134.99306|231.23271|120.00017|230.36961|104.8874|225.04068|0.2500316|280.35|281.64374|0.42
10/27/2016 11:30|193.88824|228.7699|183.10695|230.95738|167.60263|231.59413|149.75484|231.85002|133.56288|232.79439|118.71738|232.66223|103.55899|227.61317|0.25005263|280.65|281.64374|0.42
10/27/2016 11:45|192.33974|228.73021|181.55809|231.41167|165.76933|232.56871|148.00331|233.09222|131.69371|234.77548|116.74992|235.10175|101.671684|230.83139|0.2500158|280.95|281.6375|0.42
10/27/2016 12:00|191.11671|228.56422|180.12193|231.63817|164.25026|232.63586|146.37541|233.86295|130.16382|235.89534|115.32066|236.78395|100.29908|232.64877|0.24999474|281.21667|281.6625|0.41
10/27/2016 12:15|190.74698|228.1673|179.95671|230.9797|163.72298|232.1222|145.84482|233.2022|129.69801|235.18147|115.03013|236.35468|100.14209|232.29686|0.2500158|281.48334|281.675|0.41
10/27/2016 12:30|190.74243|228.7018|179.55576|231.47641|163.6007|232.6884|145.62914|233.8488|129.41284|235.99272|114.85346|237.10753|100.03163|233.65614|0.25|281.75|281.69376|0.41
10/27/2016 12:45|190.3812|228.89864|179.35753|231.93065|163.2551|233.39761|145.27388|234.58388|128.9698|236.8373|114.42789|238.4038|99.586784|234.89285|0.25|282.05002|281.725|0.41
10/27/2016 13:00|190.19832|229.09364|179.19507|232.43546|162.94904|233.83269|145.10919|235.27913|128.8925|237.89865|114.16239|239.44937|99.40768|236.23064|0.24997368|282.38333|281.74374|0.41
10/27/2016 13:15|190.12209|229.3474|178.99126|232.65433|162.85805|234.2558|144.8659|235.7676|128.74467|238.47173|114.17869|240.1796|99.47052|237.019|0.24998948|282.71667|281.75626|0.41
10/27/2016 13:30|190.95197|230.2424|179.93648|233.64354|163.36688|235.06401|145.09258|236.52316|128.88274|239.18768|114.12393|240.73242|99.41339|237.84007|0.24999474|283.01666|281.78125|0.41
10/27/2016 13:45|193.13051|231.33264|182.71529|235.3858|166.1834|237.19992|147.0205|238.40794|129.81734|240.50143|114.66402|241.78804|99.664085|238.842|0.2499842|283.28333|281.825|0.41
10/27/2016 14:00|199.16707|234.90088|191.94885|240.271|171.99579|240.05669|148.84637|239.03314|130.08876|240.61789|114.381|242.0712|99.49888|239.35738|0.24996316|283.55|281.84375|0.41
10/27/2016 14:15|212.10759|241.74188|211.21841|248.32607|184.24843|245.47012|152.85588|241.23456|131.90913|241.61354|115.25273|242.81908|99.89205|240.02878|0.24996842|283.88333|281.86874|0.41
10/27/2016 14:30|212.04779|239.932|214.59166|248.46727|187.54346|245.84058|152.6108|240.92137|130.74539|241.53943|114.88094|243.08261|99.70029|240.33774|0.24993157|284.0833|281.90625|0.41
10/27/2016 14:45|211.9789|239.72702|221.93286|251.11514|197.1464|250.25139|154.64594|242.34534|130.29997|241.71042|114.81283|242.99432|99.74925|240.25558|0.2499|284.11667|281.95|0.41
10/27/2016 15:00|206.55852|239.25923|214.65057|250.50314|196.00273|251.46375|157.44171|243.96222|131.78479|242.82513|115.472374|243.93459|100.15571|240.93718|0.2499|284.11667|281.9625|0.41
10/27/2016 15:15|194.11223|231.59059|189.23245|237.00879|174.0121|238.62692|150.2538|237.44286|131.56981|238.44666|116.91732|238.6606|102.54962|234.18457|0.24992105|284.15|281.98126|0.41
10/27/2016 15:30|197.95251|231.17085|189.53851|233.91476|175.7853|234.95676|157.43065|234.4356|139.69144|234.12082|123.89489|232.90239|108.148125|227.2533|0.2499|284.18335|282.00626|0.41
10/27/2016 15:45|196.15085|231.17671|186.17508|233.95645|170.49855|234.83383|152.12816|235.10173|135.1684|236.24254|119.85908|236.12865|104.51805|231.06665|0.2499|284.25|282.05624|0.41
10/27/2016 16:15|192.57213|230.578|181.67636|233.53831|165.57797|234.87068|147.5739|235.96863|131.21782|238.08134|116.547295|238.79538|101.723495|235.00713|0.24984737|284.18332|282.10626|0.41
10/27/2016 16:30|191.76201|230.03993|180.87114|233.16328|164.54604|234.43872|146.48003|235.6221|130.26996|237.83202|115.65766|239.13257|100.994644|235.42172|0.24983685|284.11667|282.13126|0.41
10/27/2016 16:45|191.40614|229.68985|180.2317|232.61876|164.15746|234.02054|146.31393|235.18918|130.10297|237.57797|115.60331|238.91963|100.95352|235.39444|0.24982105|284.01666|282.15625|0.41
10/27/2016 17:00|191.20848|229.50333|180.17947|232.59589|164.07341|233.74791|146.13179|235.23096|129.93758|237.2843|115.60757|238.49915|101.11565|235.16295|0.24981579|283.88333|282.16876|0.41
10/27/2016 17:15|191.15723|229.30074|180.215|232.21103|164.18144|233.56955|146.16618|234.84572|130.09468|237.04117|115.80794|238.43062|101.38273|234.89723|0.2498|283.75|282.175|0.41
10/27/2016 17:30|190.97302|229.08842|180.12596|231.98903|164.04591|233.39865|146.14186|234.62494|130.25041|236.8872|115.90968|238.06651|101.727715|234.64139|0.2498|283.61667|282.1875|0.41
10/27/2016 17:45|191.08734|228.9419|180.03645|231.80942|164.12802|233.10612|146.27922|234.30191|130.45322|236.57588|116.337555|237.84378|102.34704|234.45692|0.24974737|283.51666|282.19376|0.41
10/27/2016 18:00|190.92348|228.83759|180.20485|231.85437|164.21962|233.16449|146.66338|234.44127|131.16907|236.89944|117.2867|238.10603|103.14814|234.68948|0.24976842|283.35|282.20624|0.41
10/27/2016 18:15|191.1113|228.64822|180.38986|231.6|164.63213|233.01877|147.04073|234.2032|131.78589|236.51035|117.88216|237.7383|103.56739|234.2659|0.24973685|283.18335|282.2125|0.41
10/27/2016 18:30|191.67642|228.75714|181.18008|231.72513|165.5821|233.09053|148.2071|234.25064|132.88385|236.45366|118.861626|237.57076|104.26473|233.8648|0.24972633|283.05|282.2125|0.41
10/27/2016 18:45|192.07333|228.808|181.66237|231.89285|165.98561|232.99852|148.7152|234.24252|133.19595|236.21146|118.98666|237.17047|104.13882|233.37198|0.24971053|282.85|282.20624|0.41
10/27/2016 19:00|192.51309|228.97261|182.02274|231.71623|166.28123|233.03078|148.76797|234.06238|132.96362|235.82138|118.366234|236.6383|103.297714|232.52277|0.24971053|282.68332|282.20624|0.41
10/27/2016 19:15|192.57086|228.89455|181.85542|231.49234|165.84822|232.66867|148.11314|233.42775|132.12622|235.34897|117.43766|236.05905|102.44023|232.06961|0.24969473|282.51666|282.20624|0.41
10/27/2016 19:30|192.35637|228.6095|181.3232|231.12405|165.19188|232.23439|147.17491|233.03523|131.20174|235.03561|116.67384|235.69759|101.73773|231.6683|0.24969473|282.35|282.20624|0.41
10/27/2016 19:45|191.9974|228.48965|181.05325|231.18246|164.82368|232.03616|146.83673|232.79333|130.83057|234.57205|116.37338|235.37228|101.58098|231.3464|0.24966316|282.18335|282.19376|0.41
10/27/2016 20:00|192.0949|228.37288|181.0842|230.89655|164.76553|231.63591|146.69133|232.27043|130.64551|234.0109|116.12036|234.53728|101.34082|230.47029|0.24964736|282.05|282.1875|0.41
10/27/2016 20:15|191.77933|228.07008|180.83498|230.58386|164.75107|231.47887|146.64915|232.13248|130.51486|233.6481|115.92669|234.14561|101.27795|229.994|0.24966316|281.94998|282.19376|0.41
10/27/2016 20:30|192.0783|228.04932|181.25182|230.65245|164.86955|231.20924|146.98405|231.9209|130.72911|233.51677|116.312744|233.9677|101.53266|229.58586|0.24966316|281.78333|282.1875|0.41
10/27/2016 20:45|192.07832|227.93512|181.13722|230.58632|164.96771|231.35063|146.76233|231.64043|130.71744|233.25008|116.247574|233.82298|101.51114|229.32341|0.24963158|281.65|282.16876|0.41
10/27/2016 21:00|192.38799|228.06752|181.47354|230.6047|165.31013|231.17798|147.21573|231.53708|130.98582|232.87697|116.424065|233.17519|101.6318|228.69003|0.24963158|281.48334|282.1625|0.41
10/27/2016 21:15|192.7454|228.17079|181.95921|230.54614|165.75623|231.21053|147.59778|231.30717|131.45767|232.65253|116.905624|232.60176|102.04243|227.92163|0.24963158|281.38333|282.14374|0.41
10/27/2016 21:30|192.94485|228.18304|182.21928|230.53825|165.9394|230.99149|147.88075|231.22777|131.58943|232.21394|116.975655|232.25684|102.037476|227.40323|0.24959473|281.21667|282.125|0.41
10/27/2016 21:45|193.0951|228.11305|182.24043|230.24765|166.11536|230.92227|147.97417|231.09286|131.64716|232.11157|116.946335|231.95073|102.12053|227.24861|0.24957895|281.08334|282.125|0.41
10/27/2016 22:00|193.0528|228.04504|182.209|230.32677|166.01387|230.72224|147.87624|231.00986|131.60176|232.0265|116.93816|231.88995|102.06439|226.9683|0.24956316|280.91666|282.1125|0.41
10/27/2016 22:15|193.1119|228.04855|182.32785|230.17706|166.16801|230.82549|147.90271|230.77997|131.67357|231.77249|116.902016|231.64885|101.929665|226.67082|0.24957895|280.81668|282.09375|0.41
10/27/2016 22:30|193.23456|227.99608|182.48813|230.0721|166.30391|230.6219|148.03894|230.54265|131.71188|231.58194|116.92296|231.33131|102.0195|226.4948|0.24953158|280.71667|282.09375|0.4
10/27/2016 22:45|193.33614|227.97595|182.50526|230.18211|166.39003|230.60562|148.22182|230.5682|131.81978|231.32303|117.12545|231.13556|102.20233|226.12445|0.24956316|280.58334|282.075|0.4
10/27/2016 23:00|193.5089|227.89307|182.70522|230.2902|166.56693|230.54372|148.46141|230.48969|132.01192|231.31079|117.42501|231.12585|102.34164|225.68211|0.24956316|280.45|282.05|0.4
10/27/2016 23:15|193.59244|227.9691|182.92952|230.30287|166.63023|230.52031|148.48924|230.46361|132.088|231.18828|117.28089|230.7814|102.34477|225.6434|0.24948421|280.38333|282.0375|0.4
10/27/2016 23:30|193.67488|227.96924|182.81146|230.08923|166.57918|230.58163|148.38382|230.24304|132.09836|231.10097|117.30225|230.73457|102.26744|225.57463|0.24948421|280.28333|282.03125|0.4
10/27/2016 23:45|193.70164|227.96045|182.86243|230.10103|166.65607|230.34492|148.36916|230.30455|132.03154|231.05443|117.216606|230.79141|102.32719|225.51035|0.24946842|280.18335|282.0125|0.4
10/28/2016 0:00|193.83678|227.9985|182.95192|230.08008|166.90782|230.38026|148.69868|230.15353|132.39224|230.90663|117.63246|230.5667|102.62197|225.25107|0.24943684|280.08334|281.99374|0.4
10/28/2016 0:15|194.26735|228.01582|183.5012|230.17296|167.33838|230.21397|149.07452|229.95656|132.74704|230.59398|117.97227|229.81595|102.822945|224.53831|0.24945264|279.98334|281.96875|0.4
