Tbvcol,Tbhcol,stemp,dtemp,lai,true_sm,ret_sm
203.72571,230.1573,278.35,281.4625,0.4,0.24922632,0.24102068156
203.98145,230.34396,278.35,281.43124,0.39,0.24920526,0.239848939108516
204.48483,230.45883,278.31668,281.43124,0.39,0.24921052,0.238088450762322
205.8881,230.76949,278.31668,281.43124,0.39,0.24921052,0.233599553906087
207.38525,231.15181,278.25,281.4125,0.39,0.24921052,0.228435457667506
209.0629,231.65858,278.28333,281.3875,0.39,0.24920526,0.222912066268754
211.27148,232.12479,278.25,281.36874,0.39,0.24920526,0.21589645613682
211.53079,232.25731,278.25,281.3625,0.39,0.24915789,0.214898027579554
211.47809,232.25566,278.25,281.35626,0.39,0.24921052,0.215035522362598
210.39153,231.9537,278.28333,281.34375,0.39,0.24917895,0.218713858541727
210.23524,231.99211,278.31665,281.325,0.39,0.24919474,0.219144722015632
211.20857,232.21326,278.45,281.3,0.39,0.24914211,0.216581857542229
213.5642,232.86133,278.58334,281.3,0.39,0.24917895,0.209421722093194
212.91864,232.74675,278.81665,281.3,0.39,0.24914737,0.212256024141644
209.68011,231.62758,278.98334,281.30624,0.39,0.24914211,0.224103372607306
208.29192,231.0718,279.11667,281.30624,0.39,0.24914211,0.229685040044295
206.4698,231.01526,279.28333,281.2875,0.39,0.2491158,0.235297937604808
204.62056,230.3349,279.45,281.2875,0.39,0.2491,0.242667744738745
203.3574,230.26784,279.61667,281.2875,0.39,0.24910526,0.246912172188549
202.62181,230.51392,279.81668,281.29376,0.39,0.24904737,0.249067703811397
203.83386,231.39012,279.98334,281.29376,0.39,0.24906316,0.244199236392351
207.02722,234.34557,280.15,281.3125,0.39,0.24906316,0.228808676777486
215.02272,240.52142,280.41666,281.325,0.39,0.2490842,0.194446842980491
214.4173,236.52144,280.65,281.33124,0.39,0.24904737,0.206263859244075
217.41093,239.7142,280.85,281.34375,0.39,0.24904737,0.191873814347727
209.14616,236.78712,281.01666,281.3625,0.39,0.2490842,0.220654832351955
195.33861,229.77419,281.25,281.375,0.39,0.24906842,0.277280706702573
192.24928,228.84828,281.45,281.4,0.39,0.24907894,0.289524464891267
192.00093,228.822,281.61667,281.4125,0.39,0.24904737,0.291094719338142
189.90056,228.36562,281.81665,281.4625,0.39,0.2490158,0.299371183378487
189.87465,228.12784,281.85,281.5,0.39,0.2490158,0.300326260185327
189.53749,227.70293,281.85,281.51874,0.39,0.2490158,0.302578210563391
189.7387,227.58417,281.81668,281.53125,0.39,0.2490158,0.302200149323033
189.70401,227.5868,281.78333,281.55,0.39,0.249,0.302127333947814
189.75034,227.59668,281.75,281.55624,0.39,0.24893157,0.301801345310459
189.9461,227.7574,281.68332,281.58124,0.39,0.24894737,0.300429003242896
190.0046,227.69824,281.65,281.5875,0.39,0.24896316,0.300278688466272
190.23216,227.73477,281.51666,281.5875,0.39,0.24891579,0.298871713916069
190.76712,227.9391,281.4167,281.59375,0.39,0.24891579,0.296255912193154
195.2536,228.97728,281.28333,281.61874,0.39,0.24893157,0.279988654257464
198.71306,229.97948,281.11667,281.625,0.38,0.2489,0.26684373729762
197.78429,229.55441,280.95,281.625,0.38,0.2489,0.269832877781156
195.58617,228.62854,280.75,281.63126,0.38,0.2489,0.277614138935098
193.3651,227.74911,280.61667,281.63126,0.38,0.2489,0.285719930944806
191.98526,227.26814,280.48334,281.63126,0.38,0.24888422,0.290373095572969
192.15782,227.28232,280.25,281.625,0.38,0.24886842,0.288752648470323
192.45343,227.2572,280.11667,281.64374,0.38,0.24886842,0.287378820710784
190.92175,226.52089,279.98334,281.625,0.38,0.24886842,0.29322284856408
191.03133,226.61407,279.78333,281.60626,0.38,0.24885263,0.291698638227302
190.57484,226.4102,279.61667,281.60626,0.38,0.24883683,0.292804358972597
191.957,226.78523,279.48334,281.5875,0.38,0.24883683,0.287209179675385
192.38115,226.97412,279.38333,281.575,0.38,0.24877894,0.285015339650027
192.33147,226.85739,279.25,281.575,0.38,0.24881053,0.284882401895108
191.70226,226.58002,279.11667,281.55624,0.38,0.24879473,0.286829776242316
191.18185,226.31367,279.05,281.5375,0.38,0.24881053,0.288753859977774
190.55978,226.13849,278.88333,281.5375,0.38,0.24879473,0.2902384669506
190.16264,226.08171,278.78333,281.525,0.38,0.24879473,0.291054299632581
189.58026,225.65271,278.68332,281.5125,0.38,0.24874736,0.293492110450985
188.47185,225.30516,278.58334,281.48126,0.38,0.24879473,0.297179182291505
188.65915,225.46007,278.48334,281.4625,0.38,0.24876316,0.295723086002111
189.21095,225.50258,278.38333,281.44376,0.38,0.24879473,0.293583247476756
188.25003,225.14609,278.28333,281.41876,0.38,0.24876316,0.296881390532356
186.93633,224.82214,278.18332,281.40625,0.38,0.24874736,0.301095892517931
186.43025,224.54822,278.08334,281.39374,0.38,0.24876316,0.302888836838202
186.03677,224.29962,277.95,281.3625,0.38,0.24872631,0.304133718939498
185.81337,224.06827,277.88333,281.3375,0.38,0.24872631,0.305159417255543
185.72359,224.19043,277.78333,281.3125,0.38,0.24872631,0.304573050926467
185.3885,223.98471,277.71667,281.30624,0.38,0.24867368,0.305839200937931
185.21967,223.96928,277.68335,281.2875,0.38,0.24869473,0.306210647148819
185.35875,223.93748,277.58334,281.26874,0.38,0.2486579,0.305442035822394
185.72833,224.03604,277.51666,281.25,0.38,0.2486421,0.303780282563756
185.09229,223.7143,277.41666,281.2375,0.38,0.24862632,0.306099278055634
184.76805,223.68225,277.41666,281.21875,0.38,0.24864736,0.30712172453294
184.75143,223.58755,277.31665,281.19376,0.38,0.24861053,0.306989569985418
184.30708,223.27733,277.28333,281.18124,0.38,0.24857895,0.309052429593613
184.10622,223.1586,277.25,281.175,0.38,0.24856316,0.309835088640329
184.3435,223.30934,277.18332,281.15625,0.38,0.24853158,0.308380191936607
184.83325,223.4898,277.11667,281.1375,0.38,0.24847895,0.306119747761462
184.64449,223.31346,277.08334,281.11874,0.38,0.24849473,0.307040831141799
184.12315,223.03658,276.98334,281.1,0.38,0.24847895,0.308909236092407
183.79227,222.89207,276.95,281.08124,0.37,0.24846315,0.31014454235645
183.99504,222.95676,276.91666,281.05624,0.37,0.24839474,0.309209529418612
183.77463,222.81226,276.88333,281.03125,0.37,0.24837895,0.310129680738794
184.22699,222.90338,276.85,281.025,0.37,0.24837895,0.30839932004117
183.91628,222.8264,276.81665,281,0.37,0.24837895,0.309368732829837
184.38104,223.14363,276.75,280.9875,0.37,0.2483,0.306758141224749
184.33679,223.01073,276.71664,280.9625,0.37,0.2483158,0.307136071990026
184.39307,223.00607,276.68332,280.9625,0.37,0.24829474,0.306834610893453
184.36581,223.02902,276.61667,280.95624,0.37,0.24824737,0.306532143609766
184.471,223.00612,276.58334,280.93124,0.37,0.24823157,0.306148477719712
184.63809,223.13036,276.51666,280.90625,0.37,0.2482158,0.304986003220781
184.80125,223.04877,276.51666,280.8875,0.37,0.2481842,0.304771169320896
184.97743,223.39687,276.48334,280.875,0.37,0.2481842,0.3030604017542
185.56805,223.52943,276.41666,280.85626,0.37,0.24812105,0.300682769800048
185.97614,223.66566,276.41666,280.83124,0.37,0.24808948,0.299121267136966
186.6204,223.9386,276.38333,280.81876,0.37,0.2481,0.296339534364972
187.63112,224.6093,276.31665,280.79376,0.37,0.24803685,0.291221765270427
188.69678,224.99954,276.31665,280.76874,0.37,0.24807368,0.287113336653166
190.44908,225.47551,276.31665,280.75626,0.37,0.24802631,0.280892374401635
193.57573,226.2077,276.21664,280.73126,0.37,0.24802631,0.269829381015362
196.25009,226.79964,276.21664,280.6875,0.37,0.2480421,0.260949304694799
199.44814,227.77394,276.18332,280.68124,0.37,0.24802631,0.24961924641719
202.4671,228.47356,276.18332,280.66876,0.37,0.24805789,0.239784388281446
204.43825,229.09601,276.15,280.6375,0.37,0.24807894,0.232861718153656
204.95576,229.12625,276.15,280.625,0.37,0.24809474,0.231428190697865
203.82983,228.78714,276.15,280.6125,0.37,0.24816316,0.235242256703209
201.758,228.2285,276.15,280.6,0.37,0.24819474,0.242143352086043
199.61775,227.624,276.18335,280.58124,0.37,0.24822631,0.249546296471052
197.5217,227.36668,276.21667,280.56876,0.37,0.2482579,0.25596574000824
195.33292,227.06926,276.25,280.54376,0.37,0.24827369,0.262791571578772
193.50426,226.61601,276.35,280.54376,0.37,0.24830526,0.269422003021224
191.70778,226.77113,276.45,280.5375,0.37,0.24832106,0.274303622425785
190.72034,226.71532,276.58334,280.51874,0.37,0.24830526,0.277737721250462
191.4941,227.89957,276.71667,280.50626,0.37,0.24830526,0.272846251867905
195.34924,230.40845,276.85,280.5,0.37,0.24832106,0.25613534043479
205.0757,235.6182,277.01666,280.50626,0.37,0.24824211,0.218181948270472
210.40244,234.00871,277.15,280.5,0.37,0.24798948,0.209019776275674
210.79689,236.48825,277.28333,280.5,0.37,0.24800527,0.202616602168183
204.29898,234.26799,277.41666,280.5,0.37,0.2479737,0.225015034429656
190.27354,227.08014,277.61667,280.50626,0.37,0.24800527,0.28247475379237
186.73486,225.6656,277.75,280.50626,0.37,0.24793158,0.297112947668553
186.87706,225.84758,277.91666,280.5125,0.36,0.24791579,0.296939358575224
185.92789,225.87827,278.21667,280.53125,0.36,0.24797368,0.300928029711129
185.91133,225.77713,278.31665,280.53125,0.36,0.24795264,0.301750704861052
185.81296,225.88518,278.41666,280.54376,0.36,0.24792105,0.302174165596545
185.75192,225.65048,278.55002,280.55,0.36,0.24787368,0.303691032013282
185.61942,225.5016,278.58334,280.5625,0.36,0.24787368,0.304679999089752
185.69029,225.46033,278.61667,280.56876,0.36,0.2478579,0.304762244882063
185.7866,225.41975,278.61667,280.575,0.36,0.2478737,0.304611104276766
185.92653,225.39676,278.55,280.59375,0.36,0.2478421,0.303964641918354
186.17328,225.35414,278.48334,280.5875,0.36,0.2478421,0.303075398738402
186.47209,225.39098,278.38333,280.6,0.36,0.24782632,0.301641055583822
186.7933,225.5198,278.28333,280.6,0.36,0.24782105,0.299870326131602
186.80992,225.21417,278.15,280.59375,0.36,0.24780527,0.300120060300717
186.2207,224.95891,278.05,280.6,0.36,0.24780527,0.30209463093654
184.57356,224.51845,277.95,280.59375,0.36,0.24780527,0.307661062485503
182.90105,223.9659,277.85,280.5875,0.36,0.24778947,0.313692800733187
182.08333,223.87167,277.75,280.6,0.36,0.24778947,0.315863843109911
181.75888,223.50453,277.61667,280.6,0.36,0.2477579,0.317307129565331
181.48875,223.30122,277.51666,280.58124,0.36,0.2477579,0.318245826608853
181.48578,223.17746,277.41666,280.58124,0.36,0.24778947,0.318159977225944
181.38544,223.02037,277.38333,280.575,0.36,0.2477421,0.318784179306896
181.86646,223.25398,277.28333,280.5625,0.36,0.2477579,0.316178422111471
181.82883,223.19174,277.21667,280.5625,0.36,0.24777369,0.31616204850341
181.65742,222.97205,277.11667,280.55,0.36,0.2477579,0.316866474039333
182.05695,223.1112,277.08334,280.5375,0.36,0.2477579,0.315118875786381
182.21599,223.16577,277.01666,280.5375,0.36,0.24772106,0.314172452744702
182.48619,223.20515,276.95,280.525,0.36,0.2477421,0.312956327453606
182.36172,223.03564,276.88333,280.525,0.36,0.24771053,0.313524589483691
182.19432,222.86243,276.85,280.51874,0.36,0.24771053,0.314387780919512
182.43532,223.00891,276.81668,280.50626,0.36,0.24769475,0.313081057655281
182.40317,222.86943,276.75,280.4875,0.36,0.24766316,0.313292152678226
182.67584,222.99304,276.71667,280.48126,0.36,0.24766316,0.311967509050697
183.00127,223.21936,276.65,280.475,0.36,0.24764737,0.310021438357814
183.50662,223.39424,276.65,280.4625,0.36,0.2476158,0.308038706403826
183.77414,223.54074,276.55,280.44376,0.36,0.24756843,0.306361516511808
184.24112,223.57724,276.55,280.4375,0.36,0.24755263,0.30492083797254
184.61516,223.75769,276.48334,280.41876,0.36,0.2475158,0.303002069339758
185.06158,223.90553,276.45,280.39374,0.36,0.2475158,0.301136812774693
185.06421,223.84343,276.4167,280.39377,0.36,0.2475,0.301164083170638
184.06036,223.54625,276.4167,280.375,0.35,0.2475,0.304913782151343
183.7276,223.39838,276.38333,280.375,0.35,0.24745263,0.30615750238054
183.74701,223.26315,276.35,280.36874,0.35,0.24743685,0.306361079959001
184.17087,223.50748,276.31668,280.35626,0.35,0.24743685,0.304256000847924
184.49927,223.63718,276.31668,280.34375,0.35,0.24743685,0.302930010199236
184.8004,223.87622,276.25,280.34375,0.35,0.24740526,0.301048043460675
184.9721,223.8439,276.21667,280.31876,0.35,0.24736843,0.300507876290766
184.7976,223.62874,276.21667,280.31876,0.35,0.24736843,0.301651241950465
184.9801,223.74022,276.21667,280.3,0.35,0.24737369,0.300798128509542
184.4317,223.53809,276.15,280.28125,0.35,0.24733685,0.302657359637245
183.85414,223.21922,276.15,280.28125,0.35,0.24730526,0.305267488569194
183.8578,223.34576,276.15,280.26874,0.35,0.2473,0.304871725491617
183.77481,223.07912,276.11667,280.25,0.35,0.24732105,0.30576797244138
183.85417,223.15115,276.0833,280.25,0.35,0.24730526,0.305168196959354
184.06448,223.40005,276.01666,280.225,0.35,0.2472579,0.303507185642063
184.67578,223.61665,276.01666,280.225,0.35,0.24722631,0.301118959255863
185.28983,223.82309,276.01666,280.2,0.35,0.2471579,0.298762577186405
186.10912,224.39203,275.98334,280.19376,0.35,0.24717368,0.294607837224679
186.99854,224.76532,275.91666,280.1875,0.35,0.2471421,0.290718113468651
187.76591,225.40022,275.91666,280.18124,0.35,0.24714737,0.286724035413379
188.5415,225.58441,275.91666,280.16876,0.35,0.24707368,0.284041551028107
188.77998,225.6968,275.91666,280.1625,0.35,0.24711053,0.283057375673464
189.21758,225.8442,275.88333,280.15,0.35,0.2470421,0.281279739993162
189.27992,225.90634,275.81668,280.125,0.35,0.24702632,0.280637568774872
189.40465,226.01503,275.81668,280.11874,0.35,0.24701053,0.27998206400446
189.53217,226.04099,275.81668,280.10626,0.35,0.24702632,0.279556252296318
189.48009,225.90952,275.81668,280.1,0.35,0.24698421,0.280075967682864
189.49977,225.87206,275.78333,280.06876,0.35,0.24696842,0.279982042132296
190.00104,225.90181,275.71667,280.0625,0.35,0.24696842,0.278231339530828
190.80719,226.11928,275.71667,280.05,0.35,0.24696842,0.275402526378851
191.65231,226.27222,275.71667,280.0375,0.35,0.24696842,0.272660848713874
192.7328,226.43704,275.71667,280.03125,0.35,0.24696842,0.26925660394538
197.21764,227.22952,275.71667,279.99374,0.35,0.24697368,0.254975606428876
197.61853,227.37624,275.71667,279.975,0.35,0.24698947,0.253502404824464
196.29077,227.09084,275.68332,279.975,0.35,0.24698947,0.257695738569037
194.22305,226.64732,275.68332,279.96875,0.35,0.24697895,0.264483082714738
192.3864,225.93842,275.71667,279.9375,0.35,0.24705264,0.271589001705142
190.94826,225.72067,275.68332,279.93124,0.35,0.24707896,0.275994527962766
189.16881,225.10866,275.68332,279.93124,0.35,0.24707896,0.282648577473625
188.27916,224.8668,275.68332,279.90625,0.35,0.24711579,0.285812809113232
187.57434,224.70068,275.71667,279.9,0.34,0.24712631,0.288404030571586
187.41228,224.92076,275.75,279.9,0.34,0.2471421,0.288356963171649
187.00304,225.51707,275.81665,279.89374,0.34,0.2471421,0.288042623607313
186.76228,225.53795,275.91666,279.8875,0.34,0.2471579,0.289092825606687
186.85913,226.36983,276.05,279.8625,0.34,0.24718948,0.286981041619391
187.04976,226.77087,276.25,279.85,0.34,0.24720527,0.286168696159796
188.79495,228.5459,276.45,279.85,0.34,0.24717368,0.277147639127245
192.37904,230.24464,276.65,279.85,0.34,0.24716842,0.263560658605507
203.34233,234.29214,276.88333,279.8375,0.34,0.2471421,0.225132696553123
210.52054,236.85262,277.15,279.8625,0.34,0.24717368,0.201679290515565
210.22754,236.86266,277.45,279.875,0.34,0.24715263,0.203493183195453
203.7814,235.91469,277.78333,279.88126,0.34,0.24716842,0.223449161771339
190.74274,229.26155,278.05,279.89374,0.34,0.2472,0.276795901587693
187.47441,228.34587,278.31665,279.9125,0.34,0.24718422,0.289686030344529
187.52142,228.0448,278.58334,279.9375,0.34,0.24718422,0.291668906775227
186.89844,228.0517,278.98334,279.9875,0.34,0.24710527,0.295258827021335
187.20589,228.21962,279.11667,280,0.34,0.24715263,0.294517514585292
187.19951,228.14279,279.21667,280.025,0.34,0.24712105,0.295233540553862
187.05978,227.68497,279.31668,280.05624,0.34,0.24710527,0.297469042477063
187.2355,227.66605,279.38333,280.08124,0.34,0.24712105,0.297344055118144
187.23279,227.50351,279.38333,280.0875,0.34,0.24712105,0.297839824572792
187.40933,227.72263,279.41666,280.10626,0.34,0.24712105,0.296840546987786
187.50494,227.45793,279.41666,280.13126,0.34,0.24708948,0.297364256481845
187.87407,227.69914,279.41666,280.15,0.34,0.24706842,0.295598270032425
188.40552,227.79103,279.31668,280.18124,0.34,0.24706842,0.293357051382863
188.72466,227.83243,279.25,280.19376,0.34,0.24706842,0.292025460430817
188.93652,227.81546,279.18335,280.21875,0.34,0.24708422,0.29117128291746
188.96024,227.57843,279.08334,280.225,0.34,0.24705264,0.291341070779667
188.6146,227.32848,278.98334,280.23126,0.34,0.24705264,0.292587559249734
188.3054,226.88185,278.88333,280.2375,0.34,0.24703684,0.294319962784554
188.21872,226.83812,278.75,280.2375,0.34,0.24705264,0.294072277614596
187.88622,226.61873,278.61667,280.24374,0.34,0.24703684,0.295041703503572
187.61928,226.45197,278.51666,280.25,0.34,0.24705264,0.295826181512831
187.74547,226.33583,278.35,280.25626,0.34,0.24702631,0.295041381575747
187.27475,226.2018,278.25,280.25626,0.34,0.24701053,0.296303735830102
187.49771,226.15123,278.15,280.2625,0.34,0.24698421,0.295361845035796
187.66136,226.05656,278.05,280.25626,0.34,0.24698421,0.294720082928716
187.66507,226.09993,277.88333,280.25626,0.34,0.24701053,0.293811234130811
187.66753,225.94994,277.78333,280.25626,0.34,0.24698421,0.293790014226174
187.64726,225.94353,277.71667,280.25,0.34,0.24696842,0.293559450972183
187.67499,225.90018,277.61667,280.25,0.34,0.24694736,0.293151572770027
187.4693,225.81142,277.51666,280.2375,0.33,0.24693684,0.293533813514151
187.2483,225.77805,277.45,280.24374,0.33,0.24693684,0.293948148641493
187.14716,225.72556,277.35,280.225,0.33,0.24692105,0.29392994854361
186.67961,225.56407,277.28333,280.21875,0.33,0.24692105,0.295418830456281
186.7025,225.40561,277.25,280.21875,0.33,0.24691579,0.295674263829029
186.46129,225.22318,277.15,280.2,0.33,0.24693684,0.296439057022231
186.71631,225.5377,277.0833,280.1875,0.33,0.24693684,0.2944789513674
187.0839,225.5813,277.05,280.1875,0.33,0.24691579,0.293166883120479
186.90056,225.31558,276.95,280.18124,0.33,0.24692105,0.294014753818101
186.92465,225.41867,276.85,280.14374,0.33,0.24690527,0.293185967685961
186.7434,225.37128,276.78333,280.13126,0.33,0.24688421,0.293531772070785
186.43604,225.1725,276.75,280.13126,0.33,0.24688421,0.294833351064475
186.04533,225.00912,276.68332,280.1125,0.33,0.24683684,0.296114475782191
185.96887,225.03473,276.65,280.11874,0.33,0.24682105,0.296101381338725
185.54718,224.81674,276.61667,280.1125,0.33,0.24682105,0.297788158458048
185.06696,224.64374,276.55,280.075,0.33,0.24678421,0.29935711331924
185.06017,224.38713,276.55,280.075,0.33,0.24678421,0.300148970641892
184.84293,224.2561,276.48334,280.0625,0.33,0.24676841,0.300853012568504
184.7085,224.19084,276.4167,280.04376,0.33,0.2467579,0.301124871802859
184.71683,224.12381,276.38333,280.0375,0.33,0.24672104,0.30115068681778
184.5792,224.00697,276.38333,280.025,0.33,0.24668421,0.30189423564486
184.64331,223.96396,276.31668,280.00626,0.33,0.24671052,0.301536658288795
184.8528,224.06404,276.28333,280.00626,0.33,0.24665263,0.300488125340296
184.96083,224.10541,276.28333,279.99374,0.33,0.24662632,0.300057802353479
185.4988,224.41576,276.18332,279.98752,0.33,0.24662106,0.297151803183741
185.818,224.52136,276.18332,279.9625,0.33,0.24655789,0.295937716718902
187.01918,225.15451,276.15,279.95,0.33,0.24657369,0.290545346040321
187.76862,225.52223,276.11667,279.94376,0.33,0.2465421,0.28723127192896
188.2526,225.81398,276.05,279.94376,0.33,0.24651052,0.28474505144805
188.6505,226.03236,276.05,279.93124,0.33,0.24645789,0.283011277190811
188.92784,226.19719,276.01666,279.91876,0.33,0.24646315,0.281623662173326
189.37187,226.53738,275.98334,279.91876,0.33,0.24644211,0.279279817627989
189.82243,226.71681,275.95,279.90625,0.33,0.24641052,0.277385949062266
190.28265,227.07191,275.91666,279.89374,0.33,0.24641578,0.274973483053799
190.70341,227.35924,275.88333,279.88126,0.33,0.2464,0.272870838027177
190.99232,227.65367,275.85,279.8625,0.33,0.2463842,0.271113708281236
191.2792,227.87991,275.81668,279.8625,0.33,0.24631052,0.269561589650474
191.64064,228.11761,275.78333,279.84375,0.33,0.24634211,0.267778509905689
192.00134,228.34348,275.75,279.825,0.33,0.24627894,0.266036241652618
192.19783,228.46567,275.75,279.8125,0.33,0.24622631,0.265167414729933
193.14954,229.20413,275.68332,279.8,0.33,0.2462421,0.260309888284323
194.10518,229.7264,275.68332,279.7875,0.33,0.24623157,0.256344034978502
195.23537,230.20526,275.68332,279.775,0.33,0.24623157,0.252059652453768
196.5229,230.67465,275.65,279.76874,0.33,0.2462,0.247283481977003
199.72276,231.08992,275.61667,279.73123,0.33,0.24619474,0.237681414403301
200.78351,231.16676,275.61667,279.70624,0.33,0.24618948,0.234714419317023
201.5878,231.10309,275.58334,279.69376,0.33,0.2462,0.232653458660145
200.93433,230.90918,275.55,279.6875,0.33,0.24623685,0.23471770503581
198.88907,230.11578,275.55,279.68124,0.33,0.24618948,0.2421157646076
195.94571,229.07872,275.55,279.675,0.33,0.24630526,0.252631149865832
193.11838,227.85466,275.55,279.65625,0.33,0.24627368,0.263517268304639
190.9789,226.81429,275.5833,279.65625,0.33,0.24635263,0.272351880426898
189.234,226.19489,275.61667,279.64374,0.33,0.24632105,0.279027131301908
188.16757,226.00597,275.68332,279.625,0.33,0.24641052,0.282795264660637
187.42822,226.19641,275.78333,279.625,0.33,0.24638948,0.284723287255474
187.15863,226.3621,275.91666,279.61874,0.33,0.2464158,0.285572777386195
187.05785,226.87617,276.08334,279.6125,0.33,0.24647895,0.285091387483569
187.43542,227.44327,276.31668,279.6125,0.33,0.24649474,0.283433468480793
188.88321,228.63843,276.51666,279.6125,0.33,0.2464421,0.27690902215265
192.54092,229.93925,276.78333,279.6,0.33,0.24647895,0.26448868070113
202.89844,234.17366,277.05,279.61874,0.33,0.24642631,0.227140889008341
208.5071,237.67004,277.28333,279.61874,0.33,0.24649474,0.205206122552696
210.53044,238.02997,277.58334,279.63126,0.33,0.2464158,0.200362985610808
202.28648,235.52875,277.85,279.6375,0.33,0.24643157,0.228436117145321
190.681,230.17184,278.11667,279.65625,0.33,0.24637894,0.274648636103979
188.1748,229.24393,278.38333,279.675,0.33,0.24637894,0.285405214248068
188.56195,229.2429,278.61667,279.6875,0.33,0.24639474,0.2853949826666
188.20462,229.40825,279.05,279.73126,0.33,0.24636842,0.287892569509135
188.24918,229.28905,279.18332,279.75,0.33,0.24635789,0.288733502662527
188.31345,229.22444,279.31668,279.78125,0.33,0.24634211,0.289362472995058
188.36707,229.05264,279.38333,279.80624,0.33,0.24630526,0.290028736055266
188.48665,228.91891,279.38333,279.8125,0.33,0.24634211,0.290088272084216
188.59962,228.91136,279.41666,279.84375,0.33,0.24635789,0.289950366917413
188.64796,228.72972,279.38333,279.85626,0.33,0.24632105,0.290196061405645
189.24371,228.78917,279.35,279.8625,0.33,0.24634211,0.288198676971333
189.52737,228.85587,279.28333,279.8875,0.33,0.24632631,0.286903835387634
190.06041,229.12663,279.18335,279.90625,0.33,0.24632631,0.284171078391107
190.29657,229.04128,279.08334,279.9125,0.33,0.24627368,0.283306501679356
190.16957,228.89523,278.95,279.9375,0.33,0.24629474,0.283476948216886
189.35777,228.336,278.81668,279.9625,0.33,0.2463,0.286756895701606
188.30312,227.89066,278.65,279.975,0.33,0.24627894,0.290244480384336
187.57866,227.75174,278.48334,279.975,0.33,0.2463,0.291914354616819
187.0693,227.32512,278.31668,279.975,0.33,0.2463,0.293837482216929
186.82387,227.27487,278.21667,279.98126,0.33,0.24631579,0.294213610663433
186.98018,227.05281,278.05,279.9875,0.33,0.24627894,0.293664883313357
187.00964,227.05257,277.94998,279.99374,0.33,0.24626316,0.293122586138416
186.59389,226.74821,277.85,279.98126,0.33,0.24626316,0.294733003465288
186.61765,226.66321,277.68332,279.99374,0.33,0.24622631,0.294152302493583
186.16277,226.41603,277.58334,279.98126,0.33,0.24626316,0.295706002293059
186.11737,226.39333,277.48334,279.9875,0.33,0.24619474,0.29544149149674
185.87352,226.16823,277.41666,279.98126,0.33,0.24623157,0.29649247022436
185.75388,225.99686,277.35,279.96875,0.33,0.24621053,0.297034628785815
185.71884,226.06386,277.25,279.96875,0.33,0.24623159,0.296473268364241
185.41136,225.72147,277.15,279.975,0.33,0.24621053,0.29790392006445
185.4367,225.65369,277.11667,279.95,0.33,0.24616316,0.297882180610554
185.23079,225.45381,276.98334,279.94376,0.33,0.24616316,0.29844930543967
185.14148,225.50253,276.95,279.94376,0.33,0.24617894,0.298401834582024
185.2004,225.40411,276.85,279.91876,0.33,0.24616842,0.298071859715988
185.38097,225.4535,276.81668,279.91876,0.33,0.2461421,0.29726255276854
185.24,225.31033,276.75,279.9,0.33,0.24612631,0.297783182400314
185.19508,225.25066,276.68332,279.90625,0.33,0.24612631,0.297783591888204
185.25598,225.20865,276.68332,279.89374,0.33,0.24607895,0.297737777153958
185.5392,225.23792,276.51666,279.86874,0.33,0.24607895,0.296093108028621
185.86877,225.2458,276.48334,279.85626,0.33,0.24608421,0.294992240312103
185.87914,225.31538,276.4167,279.8625,0.33,0.24603158,0.29445456447296
186.27838,225.4763,276.38333,279.84375,0.33,0.24599999,0.292707698023774
186.76729,225.77065,276.35,279.8375,0.33,0.24594736,0.290323348759422
187.28635,226.0451,276.31668,279.825,0.33,0.24591579,0.287923834449016
187.69781,226.3144,276.25,279.81876,0.33,0.24593158,0.285700558205113
188.45085,226.86359,276.21667,279.8125,0.33,0.2459,0.281883624318752
189.08356,226.99509,276.18332,279.8,0.33,0.24588421,0.279618901628275
189.62723,227.36203,276.15,279.8,0.33,0.24581578,0.276935905968902
190.48172,228.15257,276.11667,279.775,0.33,0.24583158,0.272224141725848
191.31944,228.51466,276.0833,279.7625,0.33,0.24583158,0.268796231946018
191.90862,228.91753,275.98334,279.75,0.33,0.24583158,0.265665032205156
192.97452,229.71979,275.98334,279.73126,0.33,0.24578421,0.260599987489123
193.87018,230.20746,275.91666,279.7375,0.33,0.24572106,0.256615803722031
194.8513,230.84843,275.91666,279.7125,0.33,0.24572106,0.25229013853803
195.84612,231.60245,275.91666,279.70624,0.33,0.2456842,0.247668587461389
197.08981,232.5828,275.81668,279.70624,0.33,0.24565263,0.241459437021335
198.30997,233.19012,275.81668,279.6875,0.33,0.24562106,0.236725027366063
199.47495,234.16478,275.75,279.69376,0.33,0.24557894,0.230995382252243
199.77194,234.33153,275.71667,279.68124,0.33,0.24559474,0.229683866395285
200.65056,234.93187,275.71667,279.66873,0.33,0.24552631,0.225937231386362
201.83174,235.70964,275.68332,279.65,0.33,0.24551052,0.220888210392895
202.68652,236.13208,275.68332,279.63748,0.33,0.24544737,0.217693251572139
202.93512,236.54793,275.61667,279.625,0.33,0.24543157,0.215812315005284
203.72574,237.121,275.58334,279.6125,0.33,0.24536316,0.212327217330782
204.6398,237.78226,275.55002,279.6,0.33,0.24537894,0.208350202745381
205.27794,238.30779,275.55002,279.575,0.33,0.24534737,0.205518896879011
206.25859,238.91461,275.48334,279.58124,0.33,0.24531579,0.201446333931959
207.2226,239.64742,275.48334,279.56876,0.33,0.24532631,0.197383116467384
