"FID_","POINT_ID","COMMENT","CAL_MOISTU","TEMP_C","REAL_DC","REAL_DC_TC","IMAG_DC","IMAG_DC_TC","SALINITY","CONDUCT","CONDUCT_TC","DATE_","TIME_","VEG_TYPE","VEG_HEIGHT","VEG_ID","SOIL_ID","ROCK_FRAC","IRRI_TYPE","DEW","LATITUDE","LONGITUDE","ALTITUDE"
,"122"," ",0.094223,21.100000,6.223000,6.214711,3.382000,3.484000,0.544000,0.009000,0.010000,"2015-09-24","11:35:31 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6130025.155279,436206.738538,138.500000
,"123"," ",0.090668,21.100000,6.034000,6.054654,3.928000,4.047000,0.651000,0.011000,0.011000,"2015-09-24","11:35:56 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6130025.155279,436206.738538,138.500000
,"124"," ",0.229781,21.300000,13.475000,13.877706,17.314000,17.857000,1.285000,0.048000,0.050000,"2015-09-24","11:41:05 AM","Grass: Pasture","10 cm"," "," ","0","None","None",6130034.392985,436153.268429,141.800000
,"125"," ",0.111032,21.300000,6.984000,6.999958,4.377000,4.519000,0.627000,0.012000,0.013000,"2015-09-24","11:42:24 AM","Grass: Pasture","10 cm"," "," ","0","None","None",6130042.044671,436110.916454,140.900000
,"126"," ",0.019914,21.300000,3.326000,3.302949,1.356000,1.399000,0.408000,0.004000,0.004000,"2015-09-24","11:43:27 AM","Grass: Pasture","10 cm"," "," ","0","None","None",6130036.934304,436067.436594,139.500000
,"127"," ",0.070733,21.100000,5.171000,5.195642,3.520000,3.630000,0.681000,0.010000,0.010000,"2015-09-24","11:44:27 AM","Grass: Pasture","10 cm"," "," ","0","None","None",6130031.834396,436025.478230,139.600000
,"128"," ",0.062870,21.300000,4.897000,4.874872,2.281000,2.350000,0.466000,0.006000,0.007000,"2015-09-24","11:46:14 AM","Grass: Pasture","10 cm"," "," ","0","None","None",6130026.087998,435970.439330,139.800000
,"129"," ",0.065991,21.500000,5.028000,5.000969,2.205000,2.269000,0.439000,0.006000,0.006000,"2015-09-24","11:46:49 AM","Grass: Pasture","10 cm"," "," ","0","None","None",6130026.086931,435970.287186,139.800000
,"130"," ",0.028610,21.500000,3.616000,3.596529,1.585000,1.631000,0.438000,0.004000,0.005000,"2015-09-24","11:47:20 AM","Grass: Pasture","10 cm"," "," ","0","None","None",6130026.274964,435970.742323,140.000000
,"131"," ",0.140034,21.700000,8.353000,8.464591,7.803000,8.010000,0.934000,0.022000,0.022000,"2015-09-24","11:48:46 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6130033.358493,435926.568367,139.300000
,"132"," ",0.240565,21.700000,14.567000,14.617756,9.759000,10.006000,0.670000,0.027000,0.028000,"2015-09-24","11:49:49 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6130029.542131,435883.231687,139.300000
,"133"," ",0.144260,21.700000,8.743000,8.689627,3.605000,3.696000,0.412000,0.010000,0.010000,"2015-09-24","11:50:59 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6130029.245908,435841.087508,139.400000
,"134"," ",0.207689,21.500000,12.238000,12.421701,11.707000,12.003000,0.957000,0.033000,0.033000,"2015-09-24","11:52:14 AM","Grass: Pasture","30 cm"," "," ","0","None","None",6130022.279520,435796.707968,138.400000
,"135"," ",0.083522,21.300000,5.763000,5.739174,2.747000,2.820000,0.477000,0.008000,0.008000,"2015-09-24","11:53:23 AM","Grass: Pasture","30 cm"," "," ","0","None","None",6130019.585451,435755.341458,137.900000
,"136"," ",0.128073,21.500000,7.867000,7.843720,3.939000,4.044000,0.501000,0.011000,0.011000,"2015-09-24","11:54:34 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6130036.295225,435713.381808,137.300000
,"137"," ",0.191578,21.700000,11.417000,11.410742,6.411000,6.574000,0.562000,0.018000,0.018000,"2015-09-24","11:55:00 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6130036.296297,435713.533953,137.500000
,"138"," ",0.179189,21.700000,10.653000,10.662512,6.403000,6.557000,0.601000,0.018000,0.018000,"2015-09-24","11:55:28 AM","Grass: Pasture","20 cm"," "," ","0","None","None",6130036.480056,435713.380506,138.100000
,"139"," ",0.091393,21.700000,6.080000,6.087125,3.704000,3.789000,0.609000,0.010000,0.011000,"2015-09-24","12:05:20 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130277.188817,435720.053359,142.800000
,"140"," ",0.120251,21.500000,7.390000,7.450490,5.798000,5.938000,0.785000,0.016000,0.017000,"2015-09-24","12:05:57 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130277.373648,435720.052058,142.700000
,"141"," ",0.068220,21.500000,5.096000,5.091985,2.839000,2.907000,0.557000,0.008000,0.008000,"2015-09-24","12:06:26 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130277.374720,435720.204207,142.600000
,"142"," ",0.005098,21.300000,2.867000,2.831504,0.801000,0.822000,0.279000,0.002000,0.002000,"2015-09-24","12:07:33 PM","Grass: Pasture","0 cm"," "," ","0","None","None",6130279.693914,435760.813736,142.100000
,"143"," ",0.002612,21.500000,2.783000,2.755954,0.917000,0.942000,0.329000,0.003000,0.003000,"2015-09-24","12:08:43 PM","Bare Soil","0 cm"," "," ","0","None","None",6130280.380489,435805.847313,141.300000
,"144"," ",0.141072,21.500000,8.462000,8.519585,6.321000,6.496000,0.747000,0.018000,0.018000,"2015-09-24","12:09:45 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130279.936465,435847.845703,140.700000
,"145"," ",0.166877,21.700000,9.948000,9.944103,5.622000,5.771000,0.565000,0.016000,0.016000,"2015-09-24","12:10:46 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130284.297849,435889.810324,140.900000
,"146"," ",0.106511,21.700000,6.578000,6.784184,9.319000,9.567000,1.417000,0.026000,0.027000,"2015-09-24","12:11:50 PM","Grass: Pasture","20 cm"," "," ","0","None","None",6130287.725272,435930.412125,140.900000
,"147"," ",0.128308,21.700000,7.876000,7.855708,3.989000,4.095000,0.507000,0.011000,0.011000,"2015-09-24","12:13:38 PM","Bare Soil","0 cm"," "," ","0","None","None",6130289.917408,435979.391246,140.600000
,"148"," ",0.121797,21.900000,7.520000,7.527412,4.546000,4.661000,0.604000,0.013000,0.013000,"2015-09-24","12:14:06 PM","Bare Soil","0 cm"," "," ","0","None","None",6130289.917408,435979.391246,140.600000
,"149"," ",0.109477,22.100000,6.888000,6.925349,5.124000,5.241000,0.744000,0.014000,0.015000,"2015-09-24","12:14:48 PM","Bare Soil","0 cm"," "," ","0","None","None",6130289.916341,435979.239097,140.500000
,"150"," ",0.109043,22.100000,6.878000,6.904596,4.800000,4.898000,0.698000,0.013000,0.014000,"2015-09-24","12:16:04 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130291.683088,436020.309059,141.400000
,"151"," ",0.088997,22.100000,6.008000,5.980114,2.625000,2.676000,0.437000,0.007000,0.007000,"2015-09-24","12:17:07 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130292.904752,436062.752262,140.600000
,"152"," ",0.073455,21.900000,5.298000,5.309027,3.385000,3.454000,0.639000,0.009000,0.010000,"2015-09-24","12:18:13 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130294.135806,436106.564818,139.900000
,"153"," ",0.117274,22.100000,7.268000,7.303481,5.299000,5.407000,0.729000,0.015000,0.015000,"2015-09-24","12:19:11 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130293.317542,436148.109365,139.600000
,"154"," ",0.034395,22.100000,3.818000,3.798761,1.620000,1.653000,0.424000,0.005000,0.005000,"2015-09-24","12:20:18 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130286.767208,436189.389666,139.600000
,"155"," ",0.066965,22.100000,5.038000,5.040648,2.998000,3.060000,0.595000,0.008000,0.009000,"2015-09-24","12:20:44 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130286.948847,436188.931925,139.500000
,"156"," ",0.069370,22.100000,5.174000,5.139281,1.930000,1.969000,0.373000,0.005000,0.005000,"2015-09-24","12:21:11 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130286.394355,436188.935803,139.400000
,"157"," ",0.140452,21.900000,8.330000,8.486748,9.328000,9.519000,1.120000,0.026000,0.026000,"2015-09-24","12:22:22 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130286.169545,436236.105946,139.600000
,"158"," ",0.058131,21.900000,4.632000,4.686489,4.248000,4.335000,0.917000,0.012000,0.012000,"2015-09-24","12:23:19 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130289.228952,436277.166882,139.300000
,"159"," ",0.061128,21.900000,4.818000,4.805178,2.421000,2.471000,0.503000,0.007000,0.007000,"2015-09-24","12:24:20 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130291.937622,436320.969109,139.700000
,"160"," ",0.118131,21.900000,7.284000,7.345612,5.981000,6.111000,0.821000,0.017000,0.017000,"2015-09-24","12:25:31 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130295.183598,436362.333101,139.800000
,"161"," ",0.053833,22.400000,4.507000,4.518834,3.015000,3.077000,0.669000,0.008000,0.009000,"2015-09-24","12:26:46 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130294.195244,436406.161133,139.600000
,"162"," ",0.042510,22.100000,4.109000,4.091804,1.853000,1.889000,0.451000,0.005000,0.005000,"2015-09-24","12:28:11 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130295.922495,436468.381203,139.200000
,"163"," ",0.018564,21.900000,3.271000,3.258490,1.535000,1.566000,0.469000,0.004000,0.004000,"2015-09-24","12:28:53 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130297.420207,436471.109598,139.900000
,"164"," ",0.078973,21.900000,5.551000,5.542709,2.976000,3.037000,0.536000,0.008000,0.008000,"2015-09-24","12:29:21 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130297.426562,436472.022494,139.800000
,"165"," ",0.014091,21.900000,3.122000,3.113345,1.559000,1.591000,0.499000,0.004000,0.004000,"2015-09-24","12:30:23 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130302.170609,436516.267103,139.600000
,"166"," ",0.071838,22.100000,5.193000,5.241533,4.492000,4.590000,0.865000,0.012000,0.013000,"2015-09-24","12:31:29 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130305.446372,436562.043527,138.800000
,"167"," ",0.258616,22.400000,15.936000,15.899514,7.987000,8.141000,0.501000,0.022000,0.023000,"2015-09-24","12:33:06 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130301.127991,436605.590379,139.200000
,"168"," ",0.111948,22.400000,7.026000,7.044112,4.706000,4.785000,0.670000,0.013000,0.013000,"2015-09-24","12:34:11 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130300.320131,436648.960657,139.500000
,"169"," ",0.097776,22.100000,6.346000,6.376818,4.627000,4.716000,0.729000,0.013000,0.013000,"2015-09-24","12:35:22 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130299.201507,436700.853851,138.700000
,"170"," ",0.061547,22.400000,4.809000,4.821879,3.230000,3.292000,0.672000,0.009000,0.009000,"2015-09-24","12:35:56 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130299.203617,436701.158150,138.600000
,"171"," ",0.102637,22.400000,6.551000,6.601964,5.546000,5.653000,0.847000,0.015000,0.016000,"2015-09-24","12:36:24 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130299.206783,436701.614598,138.700000
,"172"," ",0.108572,22.100000,6.857000,6.882110,4.742000,4.839000,0.692000,0.013000,0.013000,"2015-09-24","12:43:06 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130530.893526,436713.549904,139.700000
,"173"," ",0.141244,22.100000,8.535000,8.528735,4.750000,4.847000,0.557000,0.013000,0.013000,"2015-09-24","12:43:36 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130531.078356,436713.548622,139.600000
,"174"," ",0.156980,21.900000,9.408000,9.384734,4.780000,4.877000,0.508000,0.013000,0.014000,"2015-09-24","12:44:06 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130530.893526,436713.549904,139.700000
,"175"," ",0.067081,21.700000,5.087000,5.045366,1.817000,1.859000,0.357000,0.005000,0.005000,"2015-09-24","12:45:56 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130530.028730,436668.820707,138.900000
,"176"," ",0.088619,21.700000,5.988000,5.963303,2.791000,2.858000,0.466000,0.008000,0.008000,"2015-09-24","12:46:57 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130531.026813,436626.208825,138.200000
,"177"," ",0.132278,21.700000,8.049000,8.059301,4.921000,5.040000,0.611000,0.014000,0.014000,"2015-09-24","12:47:51 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130529.126609,436592.138057,138.200000
,"178"," ",0.097253,21.900000,6.310000,6.352842,4.880000,4.985000,0.773000,0.014000,0.014000,"2015-09-24","12:48:50 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130528.820999,436548.165779,138.200000
,"179"," ",0.090226,21.900000,6.000000,6.034869,4.471000,4.568000,0.745000,0.012000,0.013000,"2015-09-24","12:49:51 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130529.080255,436505.711174,138.200000
,"180"," ",0.095229,21.900000,6.241000,6.260408,4.171000,4.257000,0.668000,0.012000,0.012000,"2015-09-24","12:50:46 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130528.461765,436469.957737,138.600000
,"181"," ",0.049090,22.100000,4.372000,4.337374,1.470000,1.498000,0.336000,0.004000,0.004000,"2015-09-24","12:51:13 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130528.462824,436470.109891,138.600000
,"182"," ",0.080477,22.100000,5.623000,5.607315,2.781000,2.831000,0.495000,0.008000,0.008000,"2015-09-24","12:51:41 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130528.279053,436470.263331,138.600000
,"183"," ",0.056837,22.100000,4.662000,4.635688,1.898000,1.930000,0.407000,0.005000,0.005000,"2015-09-24","12:53:00 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130527.990873,436428.877653,138.900000
,"184"," ",0.054365,22.400000,4.566000,4.539399,1.739000,1.768000,0.381000,0.005000,0.005000,"2015-09-24","12:53:58 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130527.310573,436384.299332,138.500000
,"185"," ",0.067618,22.400000,5.049000,5.067318,3.573000,3.624000,0.708000,0.010000,0.010000,"2015-09-24","12:55:00 PM","Grass: Pasture","20 cm"," "," ","0","None","None",6130527.008207,436340.935662,138.000000
,"186"," ",0.143931,22.400000,8.646000,8.671997,5.940000,6.018000,0.687000,0.017000,0.017000,"2015-09-24","12:56:04 PM","Grass: Pasture","20 cm"," "," ","0","None","None",6130526.707758,436297.876296,138.100000
,"187"," ",0.038086,22.600000,3.951000,3.930707,1.548000,1.566000,0.392000,0.004000,0.004000,"2015-09-24","12:57:08 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130525.495706,436256.649222,137.700000
,"188"," ",0.091184,22.600000,6.067000,6.077770,3.946000,3.993000,0.650000,0.011000,0.011000,"2015-09-24","12:58:35 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130520.261852,436221.841006,138.300000
,"189"," ",0.080985,22.800000,5.635000,5.629173,3.056000,3.089000,0.542000,0.008000,0.009000,"2015-09-24","12:59:14 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130521.552477,436221.375505,138.400000
,"190"," ",0.051311,22.800000,4.435000,4.421891,2.060000,2.079000,0.464000,0.006000,0.006000,"2015-09-24","12:59:53 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130521.188132,436222.138854,138.900000
,"191"," ",0.127809,22.800000,7.823000,7.830292,4.884000,4.924000,0.624000,0.014000,0.014000,"2015-09-24","1:00:55 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130523.838030,436178.145908,138.100000
,"192"," ",0.130448,22.600000,7.835000,7.965105,9.468000,9.558000,1.208000,0.026000,0.027000,"2015-09-24","1:01:58 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130522.054974,436134.640434,137.900000
,"193"," ",0.066927,22.600000,5.052000,5.039083,2.470000,2.496000,0.489000,0.007000,0.007000,"2015-09-24","1:03:05 PM","Grass: Pasture","20 cm"," "," ","0","None","None",6130521.185208,436089.606968,139.200000
,"194"," ",0.023464,22.600000,3.448000,3.421298,1.016000,1.026000,0.295000,0.003000,0.003000,"2015-09-24","1:04:05 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130520.695545,436046.092449,138.700000
,"195"," ",0.024278,22.600000,3.461000,3.448720,1.565000,1.580000,0.452000,0.004000,0.004000,"2015-09-24","1:05:05 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130521.693922,436003.936939,139.000000
,"196"," ",0.054519,22.800000,4.555000,4.545402,2.276000,2.295000,0.500000,0.006000,0.006000,"2015-09-24","1:05:54 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130522.044587,435974.871783,138.400000
,"197"," ",0.088160,22.600000,5.928000,5.942971,4.036000,4.070000,0.681000,0.011000,0.011000,"2015-09-24","1:06:21 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130522.228350,435974.718333,138.500000
,"198"," ",0.220654,22.600000,13.040000,13.266447,16.151000,16.283000,1.239000,0.045000,0.045000,"2015-09-24","1:06:48 PM","Grass: Pasture","10 cm"," "," ","0","None","None",6130522.226215,435974.414026,138.500000
,"199"," ",0.198833,22.600000,11.869000,11.860697,6.636000,6.699000,0.559000,0.018000,0.019000,"2015-09-24","1:07:49 PM","Grass: Native","10 cm"," "," ","0","None","None",6130520.445391,435931.365038,138.400000
,"200"," ",0.117790,22.400000,7.313000,7.328835,4.824000,4.875000,0.660000,0.013000,0.014000,"2015-09-24","1:08:49 PM","Grass: Pasture","10 cm"," "," ","0"," ","None",6130513.857695,435888.197668,138.800000
,"201"," ",0.100025,22.400000,6.459000,6.480516,4.515000,4.569000,0.699000,0.013000,0.013000,"2015-09-24","1:09:50 PM","Grass: Pasture","20 cm"," "," ","0","None","None",6130515.395931,435844.060268,139.100000
