244.8833,255.98265,286.31668,289.53125,5.96,0.19450526,0.527858057260082
244.93669,255.78627,286.18335,289.50626,5.95,0.19450526,0.524914714807074
244.94386,255.86368,285.98334,289.4625,5.95,0.19446842,0.518708559961078
245.04607,255.81494,285.88333,289.425,5.95,0.19445263,0.515727096216063
245.04146,255.7527,285.71667,289.39374,5.95,0.19436842,0.512483966931731
245.00021,255.55756,285.61667,289.35,5.95,0.19428948,0.513201630419508
244.97157,255.32562,285.51666,289.31876,5.95,0.19433685,0.514259728066579
244.86818,255.15999,285.35,289.28125,5.95,0.19427368,0.513596921755331
244.68376,254.93436,285.31668,289.25,5.95,0.19423684,0.5180640866566
244.75621,254.83414,285.31668,289.2,5.95,0.19420527,0.518707856877937
244.53441,254.62703,285.18332,289.16876,5.95,0.19416316,0.520833093420907
244.46066,254.46204,285.48334,289.1375,5.95,0.1941421,0.531823502482718
244.76736,254.87828,285.48334,289.11874,5.95,0.19408947,0.52237408061135
245.19107,255.35936,285.38333,289.0625,5.95,0.19408421,0.508381363048335
245.47253,256.35126,285.68335,289.04376,5.95,0.19397369,0.499211874284451
246.06505,257.21292,285.68332,289.00626,5.95,0.19393158,0.481251103296311
246.3728,257.53378,285.85,288.98126,5.95,0.19386841,0.47771272152893
246.70801,257.91425,286.18335,288.9625,5.95,0.19397369,0.477064667523646
247.06757,258.24557,286.44998,288.93124,5.95,0.19391578,0.475224569708135
247.28215,258.36642,286.85,288.925,5.95,0.19385263,0.480863162452824
247.4235,258.75723,287.38333,288.88126,5.95,0.19384737,0.487132942302575
247.53204,259.03687,288.05,288.875,5.95,0.19384737,0.498622597682888
247.6697,259.4169,288.88333,288.8875,5.94,0.19384737,0.511260795885812
247.58423,259.8676,289.55002,288.86874,5.94,0.19386841,0.523231186289135
247.43646,260.29175,289.88333,288.875,5.94,0.19398421,0.527709074010666
