Datetime,shortwave_upwelling,shortwave_downward,longwave_upwelling,longwave_downward,air temperature,relative humidity ,wind speed,wind direction,Pre_situ_mm,air pressure
8/22/2017 19:00,16.88,79.68,381.3,314,13.69,77.41,1.212,4.979733,0,68437.1
8/22/2017 19:30,5.756,25.32,375.1,309.6,13.09,79.85,1.202,4.071711,0,68456.13
8/22/2017 20:00,0.299,0,369.4,315.9,12.13,84.3,1.192,3.1204,0,68468.93
8/22/2017 20:30,0.635,0,368,334.8,11.6,85.3,1.165,2.1272,0,68502.08
8/22/2017 21:00,0.489,0,369.5,341.8,11.61,83.9,1.146,3.214133,0,68545.49
8/22/2017 21:30,0.183,0,372.7,356.4,11.92,81.3,1.134,3.3792,0,68583.83
8/22/2017 22:00,0.256,0,373.9,361.4,12.09,81.6,1.15,2.943334,0,68607.58
8/22/2017 22:30,0.032,0,374.5,363.5,12.2,81.1,1.151,3.712266,0,68629.96
8/22/2017 23:00,0.089,0,374.8,365,12.19,81.4,1.155,2.9728,0,68627.35
8/22/2017 23:30,0.131,0,374.1,366.7,12.06,82.2,1.156,4.330264,0,68613.36
8/23/2017 0:00,0,0,374.1,366.8,12.01,82.4,1.156,4.212533,0,68611.15
8/23/2017 0:30,0,0,373.4,365.4,11.87,83,1.153,4.637466,0,68604.51
8/23/2017 1:00,0.011,0,372.2,361.3,11.58,84.8,1.156,4.252135,0,68600.23
8/23/2017 1:30,0,0,370.7,358.5,11.21,86.4,1.15,4.3716,0,68606.83
8/23/2017 2:00,0.027,0,370.6,363,11.03,87,1.144,3.754534,0,68606.36
8/23/2017 2:30,0.034,0,368.7,351.1,10.91,86.8,1.132,3.983552,0,68591.84
8/23/2017 3:00,0.398,0,370.6,363.1,11.09,86.1,1.136,2.677333,0,68611.06
8/23/2017 3:30,0.036,0,369.8,362.6,10.84,86.6,1.124,3.428816,0,68605.86
8/23/2017 4:00,0,0,367.3,360.7,10.31,87.2,1.092,4.544668,0,68588.52
8/23/2017 4:30,0.167,0,366.9,360.2,10.29,86.5,1.082,4.268667,0,68588.84
8/23/2017 5:00,0.171,0,366.2,360.2,10.13,87.9,1.088,3.613333,0,68593.11
8/23/2017 5:30,0.791,0,364.3,360.8,9.78,88.9,1.076,3.213067,0,68587.59
8/23/2017 6:00,0.404,0,364.4,360.8,9.78,88.7,1.072,2.911842,0,68591.1
8/23/2017 6:30,0.343,0,365.3,360.2,9.96,87.8,1.074,2.754666,0,68637.57
8/23/2017 7:00,0.965,2.363,365.9,359.6,10.08,87.1,1.075,2.912934,0,68667.99
8/23/2017 7:30,7.085,32.56,368.2,360,10.2,87.8,1.092,3.343867,0,68660.66
8/23/2017 8:00,14.42,63.08,373,361.5,10.71,85.7,1.103,2.825867,0,68647.25
8/23/2017 8:30,12.68,58.37,373,361.5,10.89,84.9,1.105,3.194133,0,68652.89
8/23/2017 9:00,26.1,119.7,378.2,362.5,11.23,85.1,1.133,2.791316,0,68655.68
8/23/2017 9:30,21.9,104.5,379.9,364.2,11.55,84.1,1.144,3.059066,0,68663.82
8/23/2017 10:00,33.43,153.7,384.9,365.6,11.94,83.8,1.169,2.340267,0,68677.24
8/23/2017 10:30,35.59,165.7,389.7,366.9,12.3,81.8,1.169,0.7014666,0,68692.64
8/23/2017 11:00,66.88,320.2,402.5,358.8,13.09,80.9,1.219,1.604079,0,68683.95
8/23/2017 11:30,101.7,500.4,418,347.4,14.23,78.17,1.268,1.9128,0,68662.7
8/23/2017 12:00,133,668.1,426.7,323.9,15.16,73.05,1.258,1.521067,0,68632.23
8/23/2017 12:30,86.7,415.5,416.5,360.7,15.43,70.83,1.241,1.116267,0,68636.03
8/23/2017 13:00,147,789.3,439.7,321.8,16.4,68.64,1.28,1.143733,0,68619.67
8/23/2017 13:30,177.5,985,451.7,320,16.82,68.74,1.316,1.401867,0,68579.69
8/23/2017 14:00,180.9,1016,457.9,322.9,17.54,68.05,1.363,2.008267,0,68563.04
8/23/2017 14:30,199,1084,463.6,338.1,18.96,63.57,1.392,1.216534,0,68546.32
8/23/2017 15:00,125.3,679.4,449.9,346.8,18.96,62.72,1.374,1.721867,0,68539.41
8/23/2017 15:30,59.85,327.2,426.2,340.8,18.4,63.2,1.337,1.951734,0,68500.43
8/23/2017 16:00,44.01,221.2,405.5,359.9,16.23,76.18,1.405,5.918025,0,68487.44
8/23/2017 16:30,31.18,139.6,391.1,371.1,14.53,79.12,1.307,6.333466,0,68519.55
8/23/2017 17:00,39.48,182.8,395.9,370,14.82,79.55,1.34,4.059199,0,68516.16
8/23/2017 17:30,18.53,84.6,391.1,360.1,14.99,75.58,1.287,3.753333,0,68514.05
8/23/2017 18:00,4.338,21.02,384.1,360.1,14.18,77.38,1.251,2.8256,0.31,68538.21
8/23/2017 18:30,3.717,5.448,377.4,370.8,12.6,84,1.225,1.873067,0,68566.51
8/23/2017 19:00,3.568,5.614,377.1,371.2,12.53,89,1.292,3.437334,0,68496.56
8/23/2017 19:30,2.162,0.066,376.8,371.2,12.67,88.5,1.296,2.402,0,68534.92
8/23/2017 20:00,1.774,0,376.8,371.4,12.59,89.6,1.306,2.5916,0,68565.38
8/23/2017 20:30,2.491,0,373,363.4,12.04,87.3,1.227,6.794401,0,68553.37
8/23/2017 21:00,1.449,0,371.5,346.7,12.12,84.3,1.19,4.476,0,68545.17
8/23/2017 21:30,1.669,0,371,341.9,12.91,76.2,1.133,2.4852,0,68673.25
8/23/2017 22:00,0.661,0,370.7,341.3,12.01,83.3,1.168,3.332106,0,68687.9
8/23/2017 22:30,0.446,0,365.6,319.2,10.86,86.4,1.123,4.571867,0,68732.58
8/23/2017 23:00,0.757,0,363.1,314.8,10.42,88.6,1.118,3.948267,0,68737.28
8/23/2017 23:30,0.665,0,361.7,311.3,10.25,88.4,1.103,3.339733,0,68760.57
8/24/2017 0:00,0.718,0,363.2,334.5,10.14,87.6,1.085,3.614532,0,68776.51
8/24/2017 0:30,0.759,0,366.5,355.3,10.39,87.2,1.098,3.773467,0,68779.24
8/24/2017 1:00,0.311,0,366.6,349.5,10.56,86.4,1.101,3.269211,0,68765.55
8/24/2017 1:30,0.366,0,363.8,329.5,10.39,86.9,1.094,2.3776,0,68747.61
8/24/2017 2:00,0.034,0,354,293.8,9.46,89.2,1.056,1.976133,0,68721.66
8/24/2017 2:30,0.27,0,350.9,314.8,8.81,90.7,1.027,1.752133,0,68709.69
8/24/2017 3:00,1.161,0.116,362.8,349.3,9.87,87.5,1.064,2.2204,0,68716.93
8/24/2017 3:30,0.442,0,365.5,356.5,10.26,86.5,1.08,3.885789,0,68714.97
8/24/2017 4:00,0.073,0,365.1,356,10.21,86.2,1.073,3.918667,0,68703.65
8/24/2017 4:30,0.043,0,364.8,354.7,10.06,87.1,1.073,3.035263,0,68710.99
8/24/2017 5:00,0.256,0,364.9,355.2,10.07,86.4,1.065,3.6532,0,68701.57
8/24/2017 5:30,0,0,364.2,354.5,9.77,87.5,1.057,2.271333,0,68712.21
8/24/2017 6:00,0.286,0,364,354,9.71,88.9,1.07,2.7924,0,68716.8
8/24/2017 6:30,0.113,0,363.4,354.1,9.6,88.7,1.059,3.037105,0,68721.21
8/24/2017 7:00,0.709,2.133,364.1,355,9.74,87.9,1.06,2.999867,0,68726.3
8/24/2017 7:30,2.439,10.55,364.7,354.5,9.68,87.9,1.056,2.460131,0,68745.58
8/24/2017 8:00,5.832,27.8,366.4,354.6,9.64,89,1.066,2.145466,0,68753.38
8/24/2017 8:30,13.28,61.71,372.5,357.4,10.25,86.4,1.077,1.3388,0,68745.96
8/24/2017 9:00,12.94,63.11,374.3,358.5,10.5,85.3,1.083,1.292,0,68755.39
8/24/2017 9:30,24.38,116.3,378.3,359.1,10.91,83.8,1.092,1.768158,0,68760.57
8/24/2017 10:00,18.96,93.9,379.7,360.5,11.15,83.7,1.11,1.5788,0,68764.37
8/24/2017 10:30,20.09,95.6,380.2,361.8,11.33,83.5,1.119,1.507105,0,68765.41
8/24/2017 11:00,65.71,312.5,390.3,362.6,11.83,80.4,1.114,2.789733,0,68763.7
8/24/2017 11:30,46.41,223,392,365.5,12.38,79.46,1.142,2.756266,0,68757.77
8/24/2017 12:00,78.44,376.3,401.7,367.2,12.85,79.66,1.181,3.069067,0,68750.08
8/24/2017 12:30,44.88,208.5,395.3,368.5,12.89,79.93,1.188,1.708667,0,68725.14
8/24/2017 13:00,121.3,638.2,417,346.6,13.65,78.09,1.219,1.944933,0,68697.79
8/24/2017 13:30,127.2,692.3,431.6,335.2,14.6,76.33,1.268,2.736267,0,68656.17
8/24/2017 14:00,160.2,890,440,321.8,15.3,74.66,1.297,2.5096,0,68622.68
8/24/2017 14:30,136.5,771.6,440.8,323,16.35,70.67,1.314,1.670933,0,68580.32
8/24/2017 15:00,139.9,782.7,443.3,316.3,17.15,66.23,1.295,2.450933,0,68536.64
8/24/2017 15:30,143.8,777,447,318.9,17.96,64.6,1.329,1.791466,0,68500.59
8/24/2017 16:00,150.9,789.4,446.8,315.9,18.61,62.8,1.346,2.894533,0,68467.16
8/24/2017 16:30,140,702.8,443.3,316.6,19.05,60.78,1.339,2.767237,0,68432.15
8/24/2017 17:00,124.4,596.5,438.6,321.7,19.53,59.07,1.341,2.9056,0,68418.24
8/24/2017 17:30,109.5,498.2,429.5,331.5,19.55,60.63,1.376,4.316579,0,68391.97
8/24/2017 18:00,77.88,329.2,410.2,318.5,18.06,69.31,1.435,5.494933,0,68364.39
8/24/2017 18:30,69.18,276.9,404.8,314.1,17.24,72.57,1.427,5.718934,0,68351.59
8/24/2017 19:00,6.037,33.46,386.6,309.9,15.39,77.8,1.36,5.091867,0,68358.69
8/24/2017 19:30,2.018,10.91,376.2,309.5,12.95,84.6,1.263,4.517467,0,68396.17
8/24/2017 20:00,0.263,0,371.4,311.7,12.04,85.6,1.204,4.717334,0,68429.92
8/24/2017 20:30,0.249,0,370.8,319.9,11.64,87.3,1.195,6.016267,0,68476.09
8/24/2017 21:00,0.115,0,366.9,303.2,11.07,89.2,1.176,4.572369,0,68511.25
8/24/2017 21:30,0.661,0,365.9,309.8,10.87,89.2,1.16,4.657733,0,68550.34
8/24/2017 22:00,0.305,0,368.2,335,10.85,89.5,1.162,5.136579,0,68578.35
8/24/2017 22:30,0.281,0,370.1,359.1,10.82,88.9,1.152,4.240267,0,68622.6
8/24/2017 23:00,0.169,0,370.6,362,10.92,88.1,1.149,4.674268,2.52,68654.91
8/24/2017 23:30,0.914,0,367.3,362.6,10.67,86.3,1.108,5.758668,7.67,68666.77
8/25/2017 0:00,1.724,0,360.2,359.1,9.69,88.6,1.065,4.186316,0.63,68677.64
8/25/2017 0:30,1.404,0.466,359.5,356.2,9.14,90.3,1.045,4.880668,0,68667.72
8/25/2017 1:00,1.907,0,359.8,356.3,9.16,89.6,1.04,4.513201,0,68668.47
8/25/2017 1:30,2.254,0.053,361.2,357.1,9.46,87.8,1.039,3.199734,0,68666.59
8/25/2017 2:00,1.689,0.772,360.5,356.6,9.32,86.4,1.012,3.708799,0,68670.61
8/25/2017 2:30,1.788,0.919,361.8,357.4,9.67,84.8,1.017,3.042534,0,68656.84
8/25/2017 3:00,1.284,0.372,362.3,357.5,9.6,86.2,1.03,2.001842,0,68649.15
8/25/2017 3:30,1.411,0.527,363.1,358.1,9.78,85.5,1.034,2.342933,0,68651.23
8/25/2017 4:00,0.686,0,363.2,357.5,9.4,92.4,1.089,1.723067,0,68641.01
8/25/2017 4:30,0.72,0.011,363.3,357.6,9.38,92.9,1.093,1.934266,0,68643.2
8/25/2017 5:00,0.825,0,363.5,357.6,9.47,92.6,1.096,2.103333,0,68647.72
8/25/2017 5:30,0.94,0,364.4,357.9,9.65,92.1,1.104,0.8794665,0,68649.63
8/25/2017 6:00,0.777,0.045,363.7,357.3,9.7,86.3,1.038,1.798533,0,68659.85
8/25/2017 6:30,0.684,0,362.6,353.2,9.56,87.2,1.039,2.272267,0,68662.22
8/25/2017 7:00,3.409,13.74,355.7,311.4,8.87,90.6,1.031,1.63329,0,68652.07
8/25/2017 7:30,20.42,72.38,364.5,337.1,9.31,90.4,1.059,0.5149333,0,68677.77
8/25/2017 8:00,20.93,98.3,371.5,345.8,10.4,85.7,1.08,2.521467,0,68682.79
8/25/2017 8:30,27.94,134.5,374.5,345.8,10.54,86.7,1.103,2.768667,0,68689.83
8/25/2017 9:00,49.55,243.1,381.5,340.6,11.22,81.7,1.087,3.928934,0,68689.25
8/25/2017 9:30,57.02,275.6,384.6,353.7,11.39,79.78,1.074,3.684,0,68699.82
8/25/2017 10:00,56.33,268.3,389.1,360.1,11.74,79.05,1.089,2.5248,0,68701.52
8/25/2017 10:30,61.6,290.4,394.4,362.1,12.43,78.6,1.133,2.463866,0,68705.12
8/25/2017 11:00,132.7,638.4,411.2,355.3,13.16,75.11,1.136,2.914666,0,68704.12
8/25/2017 11:30,122.6,626.9,421,334.9,14,72.2,1.154,2.574266,0,68686.97
8/25/2017 12:00,99.7,492.8,416.5,346.2,14.44,71.47,1.175,1.670934,0,68658.89
8/25/2017 12:30,181.1,962,441.7,331.2,15.44,68.5,1.201,2.063067,0,68626.81
8/25/2017 13:00,129.2,674.3,434.2,349.8,15.96,66.21,1.2,1.321333,0,68603.82
8/25/2017 13:30,164.4,896,446,343,16.63,64.6,1.222,2.345999,0,68570.18
8/25/2017 14:00,85,442.1,427.8,359.5,16.96,62.63,1.211,2.1404,0,68527.38
8/25/2017 14:30,154.8,869,448.6,315.9,17.96,59.35,1.221,1.417333,0,68481.41
8/25/2017 15:00,166.8,915,448.7,315.2,18.53,57.03,1.216,3.766934,0,68431.59
8/25/2017 15:30,156.6,832,445,318.2,19.02,55.43,1.218,4.152267,0,68379.54
8/25/2017 16:00,123.3,627.9,434.3,331.5,18.89,60.03,1.309,4.452105,0,68343.71
8/25/2017 16:30,131.9,649.6,431.8,335.1,18.83,61.13,1.328,5.013465,0,68319.69
8/25/2017 17:00,125.9,599.4,429.8,341.5,19.11,61.79,1.366,5.873999,0,68299.64
8/25/2017 17:30,64.6,302.6,407.3,320.7,17.39,66.64,1.324,7.941066,0,68280.93
8/25/2017 18:00,81.8,356.1,407.5,319.4,17.13,68.52,1.337,6.9944,0,68273.84
8/25/2017 18:30,14.45,71.74,389.4,329.2,15.09,77.35,1.326,6.162798,0,68279.06
8/25/2017 19:00,8.32,39.66,382.9,317.3,14.11,80.7,1.298,5.940532,0,68280.88
8/25/2017 19:30,1.922,5.614,380.1,329.1,13.71,80.4,1.26,6.598532,0,68284.04
8/25/2017 20:00,0.002,0,378,333.5,13.12,84,1.266,6.119068,0,68307.66
8/25/2017 20:30,0.078,0,376.6,345.2,12.68,83.3,1.221,5.581467,0,68333.62
8/25/2017 21:00,0.048,0,375.9,348.9,12.53,82.3,1.194,6.129601,0,68363.03
8/25/2017 21:30,0.036,0,373.7,341,12.21,81.9,1.165,6.320528,0,68394.43
8/25/2017 22:00,0.011,0,372.6,346.2,11.78,85.1,1.175,4.808401,0,68449.3
8/25/2017 22:30,0.183,0,371,342.2,11.53,86.3,1.172,4.578159,0,68456.91
8/25/2017 23:00,0.21,0,371.4,348.4,11.51,85.7,1.163,4.027467,0,68463.03
8/25/2017 23:30,1.282,0,370.3,361.4,11.6,84.1,1.148,3.221466,0.37,68483.17
8/26/2017 0:00,1.936,0,368.5,363.8,11.09,88,1.162,2.036533,0.31,68493.14
8/26/2017 0:30,1.779,0,367.5,363.5,10.81,89.1,1.153,1.4224,0.36,68501.66
8/26/2017 1:00,1.444,0,367,364.9,10.51,90.9,1.154,1.575789,0.46,68502.36
8/26/2017 1:30,1.47,0,366.5,364.1,10.29,91.4,1.143,2.1756,0.28,68481.02
8/26/2017 2:00,1.239,0,366.2,363.9,10.18,93.7,1.164,2.6625,0,68455.27
8/26/2017 2:30,1.152,0,365.9,363.9,10.04,94.6,1.164,3.6432,0,68409.67
8/26/2017 3:00,1.029,0,364.7,363,9.86,95.1,1.157,4.286267,0,68367.66
8/26/2017 3:30,1.161,0,361.4,361.8,9.78,92.2,1.116,3.232267,0,68350.36
8/26/2017 4:00,1.228,0,357.1,359.4,9.55,91.2,1.086,2.815467,0,68321.51
8/26/2017 4:30,1.006,0,355.5,358,9.31,91.5,1.073,1.299066,0,68313.59
8/26/2017 5:00,0.578,0,350.8,355.1,8.72,93.8,1.056,0.6248,0,68303.24
8/26/2017 5:30,0.158,0,343.8,351.5,8.03,95.4,1.025,1.210133,0,68302.84
8/26/2017 6:00,0.19,0,344,349,7.579,96.3,1.003,1.148,0,68298.68
8/26/2017 6:30,0.672,0,350,350.8,7.66,96.8,1.014,1.793333,0,68298.68
8/26/2017 7:00,8.23,29.16,347.9,348.8,7.294,96,0.981,1.770267,0,68298.68
8/26/2017 7:30,42.5,153.7,360.5,357.2,8.54,91.9,1.023,2.507895,0,68312.1
8/26/2017 8:00,64.54,263,366.1,362.4,9.05,89.2,1.027,4.087334,0,68323.71
8/26/2017 8:30,67.84,291.9,372.4,366.9,9.93,87,1.063,3.360133,0,68334.72
8/26/2017 9:00,88.1,408.6,389.3,377.7,11.31,79.68,1.067,2.310666,0,68368.16
8/26/2017 9:30,75.58,360.5,390.6,379.2,11.75,75.65,1.043,1.758133,0,68383.52
8/26/2017 10:00,116.8,579.1,409.4,391,12.82,73.26,1.084,1.786,0,68380.61
8/26/2017 10:30,132.1,675.1,417.7,394.2,13.51,71.57,1.108,1.971466,0,68373.19
8/26/2017 11:00,163,851,428.4,379.4,14.54,70.59,1.168,2.476,0,68365.39
8/26/2017 11:30,183.9,980,439.3,314.5,15.19,68.83,1.187,2.503733,0,68341.04
8/26/2017 12:00,179.9,987,445.7,311.3,15.84,66.52,1.196,1.7876,0,68313
8/26/2017 12:30,170.8,920,446.7,329,16.74,64.92,1.237,1.6568,0,68289.35
8/26/2017 13:00,182.8,1038,457.7,316.8,17.76,62.18,1.264,2.105733,0,68260.19
8/26/2017 13:30,144.8,815,452.1,337.2,18.47,60.9,1.294,2.1284,0,68215.68
8/26/2017 14:00,197.3,1077,464.5,337,19.46,58.26,1.317,2.822533,0,68191.55
8/26/2017 14:30,176.5,957,460.9,342.8,19.83,55.07,1.273,2.013333,0,68167.19
8/26/2017 15:00,73.39,402.2,439.9,356.7,19.98,53.09,1.239,1.679733,0,68136.42
8/26/2017 15:30,114,603.5,447.8,348.8,20.5,52.72,1.271,2.578,0,68112.96
8/26/2017 16:00,80.2,404.4,428.2,336,19.72,56.41,1.295,2.906533,0,68077.11
8/26/2017 16:30,91.8,449.1,430.4,335.8,19.86,57.37,1.329,3.051866,0,68038.93
8/26/2017 17:00,99.9,477.6,432.5,337.5,20.1,55.39,1.302,3.0292,0,68019.06
8/26/2017 17:30,71.28,343.6,425.9,338.3,20.13,54.01,1.272,2.799866,0,68027.71
8/26/2017 18:00,32.39,159.4,408,333.3,18.07,67.3,1.394,2.502533,0,68036.62
8/26/2017 18:30,16.93,77.95,400.5,332.7,17.28,73.38,1.447,1.280133,0,68034
8/26/2017 19:00,6.167,25.38,395.5,357,16.86,77.35,1.485,1.0792,0,68052.67
8/26/2017 19:30,2.377,8.33,390.8,348.3,16.14,77.45,1.42,2.092667,0,68045.16
8/26/2017 20:00,0,0,379.4,334.5,14.2,84.7,1.371,1.522237,0,68054.58
8/26/2017 20:30,0.117,0,376.3,338,13.57,87.8,1.365,1.3188,0,68082.17
8/26/2017 21:00,0.363,0,378.2,328.6,13.99,81.6,1.303,2.809333,0,68109.08
8/26/2017 21:30,0.135,0,372.2,330,13.12,83.8,1.264,1.486533,0,68155.89
8/26/2017 22:00,0.53,0,375,325.5,12.84,89.4,1.324,3.0372,0,68171.69
8/26/2017 22:30,0.24,0,377,337.1,13,87.9,1.316,3.418934,0,68192.57
8/26/2017 23:00,0.279,0,376.3,346,12.65,87,1.272,2.678666,0,68217.21
8/26/2017 23:30,0.183,0,374.5,348.6,12.35,86.5,1.24,2.335734,0,68208.85
8/27/2017 0:00,1.033,0,375.5,356.8,12.48,88.7,1.283,2.124667,0.52,68212.6
8/27/2017 0:30,0.795,0,376.4,361.1,12.38,91.7,1.318,1.788934,2.03,68236.47
8/27/2017 1:00,2.311,0,360.7,360,9.96,80.5,0.984,6.772666,0,68321.03
8/27/2017 1:30,2.461,0,357.4,340.4,8.92,84.4,0.963,5.906712,0,68290.65
8/27/2017 2:00,2.019,0.018,357.8,333.9,9.02,85.5,0.982,4.719333,0,68265.96
8/27/2017 2:30,1.651,0,359,325.3,9.54,84.2,1.002,2.497733,0,68269.14
8/27/2017 3:00,1.234,0,359.1,324.7,9.93,83.4,1.018,1.722134,0,68250.05
8/27/2017 3:30,1.372,0,359.2,321.9,10.04,83.5,1.027,2.3164,0,68244.42
8/27/2017 4:00,0.201,0,358.4,329.4,9.36,86,1.011,1.529066,0,68254.37
8/27/2017 4:30,1.087,0,360.4,339,9.19,89.5,1.039,1.844605,0,68258.63
8/27/2017 5:00,1.029,0,363.7,352.9,9.62,89.3,1.068,2.1688,0,68270.29
8/27/2017 5:30,0.876,0.058,364.5,355.5,9.75,87.6,1.057,2.168533,0,68274.47
8/27/2017 6:00,0.725,0.011,364.8,355.9,9.88,87.2,1.061,1.945333,0,68289.96
8/27/2017 6:30,0.69,0,365.7,357.2,9.93,87.6,1.07,1.707333,0,68305.17
8/27/2017 7:00,1.79,4.314,367.2,357.7,10.09,89.7,1.107,1.099067,0,68303.28
8/27/2017 7:30,13.88,58.82,373.7,353.7,10.8,85.7,1.11,0.3528947,0,68304.99
8/27/2017 8:00,44.38,187.7,385,341.8,12.1,78.38,1.106,1.6216,0,68313.33
8/27/2017 8:30,41.18,191.2,385.6,338.6,12.71,76.52,1.124,2.9528,0,68326.97
8/27/2017 9:00,46.86,223.6,384.6,318.5,12.5,79.28,1.149,3.123332,0,68327.56
8/27/2017 9:30,48.03,231.2,389.2,324.4,12.78,80.3,1.185,2.447895,0,68336.75
8/27/2017 10:00,56.27,269.1,395.9,339.2,13.12,78.38,1.182,1.6056,0,68349.63
8/27/2017 10:30,84.4,414.5,408.1,332.7,13.72,75.3,1.181,2.091711,0,68353.4
8/27/2017 11:00,88.4,433.5,414.4,354.1,14.49,74.45,1.228,1.175467,0,68365.24
8/27/2017 11:30,86.2,416.1,411.4,354.9,14.46,74.82,1.231,1.769867,0,68364.25
8/27/2017 12:00,153.1,778.9,431.3,332.6,15.17,71.99,1.241,1.5836,0,68351.57
8/27/2017 12:30,130.3,678.7,434,333.1,16.27,68.8,1.272,1.3348,0,68319.34
8/27/2017 13:00,156.9,817,439.4,331.9,16.65,65.11,1.233,1.332933,0,68297.19
8/27/2017 13:30,141,748.8,445.2,338.9,18.12,55.48,1.153,0.8790666,0,68277.76
8/27/2017 14:00,90.7,443.7,426.9,338.9,17.26,60.85,1.198,1.1748,0,68266.83
8/27/2017 14:30,89,428.8,424.8,339.4,17.38,62.13,1.233,1.7556,0,68236.26
8/27/2017 15:00,101.1,492.2,428.5,339.9,17.65,61.65,1.244,1.902368,0,68210.15
8/27/2017 15:30,96,475.1,430.4,340.8,17.88,61.46,1.259,1.786667,0,68188.16
8/27/2017 16:00,68.4,333.5,419.2,341.7,17.69,63.4,1.283,2.565131,0,68150.19
8/27/2017 16:30,74.82,365.9,421.7,343.4,18,62.04,1.28,2.444933,0,68116.71
8/27/2017 17:00,41.84,206.6,409.5,339.5,17.9,61.91,1.269,2.727601,0,68109.08
8/27/2017 17:30,22.58,110.5,402.9,355.1,17.43,66.25,1.318,2.6392,0,68133.08
8/27/2017 18:00,11.32,54.66,398.5,358.3,16.9,71.78,1.381,1.687067,10.33,68119.07
8/27/2017 18:30,1.986,8.69,390.5,370.6,15.24,81.9,1.417,5.300932,12.39,68166.84
8/27/2017 19:00,1.349,1.146,342.8,349.7,7.779,95.7,1.011,3.646711,2.31,68267.2
8/27/2017 19:30,0.802,1.014,344.2,350.2,7.723,98.2,1.033,2.931467,2.92,68369.8
8/27/2017 20:00,0.393,0.016,351.1,357.2,9.18,95.5,1.109,3.050267,1.17,68413.06
8/27/2017 20:30,0.334,0,351.9,357.2,9.28,95.5,1.117,3.383466,0.9,68393.47
8/27/2017 21:00,0.185,0,352.9,355.8,9.19,95.1,1.106,2.6708,0.97,68396.5
8/27/2017 21:30,0.5155659,0,354.2612,356.6796,9.286001,95.62798,2.062963,,0.76,68461.97
8/27/2017 22:00,0.599848,0,356.8694,357.5609,9.554208,94.09881,3.510135,,0.44,68540.31
8/27/2017 22:30,0.4235728,0,358.491,358.1688,9.366819,96.54506,2.58164,,0.76,68565.99
8/27/2017 23:00,0.431617,0,359.9248,358.6881,9.367043,97.29928,2.368943,,0.62,68565.46
8/27/2017 23:30,0.5119474,0,360.1554,358.7149,9.426081,96.7697,1.760715,,0.55,68554.37
8/28/2017 0:00,0.8491523,0,359.5529,357.6202,9.381753,95.05662,2.416617,,0.46,68551.71
8/28/2017 0:30,0.8183445,0,361.1865,358.6302,9.483196,96.0965,1.465952,,0.49,68558.61
8/28/2017 1:00,0.7386085,0,362.0525,359.4579,9.574578,96.38877,2.40224,,0.33,68565.42
8/28/2017 1:30,0.5504238,0,361.2339,358.5091,9.339779,96.35086,2.521836,,0,68553.27
8/28/2017 2:00,0.47086,0,361.1909,358.0702,9.228823,96.87807,2.413824,,0,68535.96
8/28/2017 2:30,0.4265271,0,361.2798,357.9087,9.189973,96.7304,2.41461,,0,68531.16
8/28/2017 3:00,0.4227202,0,361.433,357.9184,9.192249,96.75429,2.323731,,0,68534.34
8/28/2017 3:30,0.3778014,0,360.7721,357.5506,9.072336,97.02396,2.497913,,0,68536.15
8/28/2017 4:00,0.3774847,0,359.6583,356.7559,8.846191,97.33418,2.88255,,0,68534.22
8/28/2017 4:30,0.3585661,0,358.6322,355.368,8.594586,97.61599,3.236241,,0,68517.05
8/28/2017 5:00,0.430684,0,360.288,356.8372,8.938548,97.36294,2.941993,,0,68506.17
8/28/2017 5:30,0.2477312,0,359.3732,356.278,8.764961,97.36799,3.610872,,0,68507.1
8/28/2017 6:00,0.1172748,0,355.9882,352.7685,7.981893,97.3093,4.348681,,0,68518.36
8/28/2017 6:30,0.2738823,0,354.6535,350.7122,7.799519,95.76846,3.977415,,0,68522.06
8/28/2017 7:00,0.6176898,1.276399,354.7717,350.8176,7.90197,94.78101,4.005203,,0,68530.34
8/28/2017 7:30,3.172771,12.60612,354.5299,350.3997,7.796465,93.96142,4.32357,,0,68544.59
8/28/2017 8:00,8.804599,38.13927,356.7805,352.1835,7.966117,94.83676,4.572567,,0,68546.6
8/28/2017 8:30,10.70877,49.01394,358.456,353.6334,8.143594,95.00522,4.525631,,0,68544.97
8/28/2017 9:00,13.04899,61.8791,359.4253,354.541,8.335906,93.94377,4.741487,,0,68543.57
8/28/2017 9:30,19.98112,94.77589,362.3347,356.6698,8.569083,93.85712,4.466811,,0,68549.2
8/28/2017 10:00,23.11536,112.9808,365.1169,359.3882,9.001215,93.58147,4.28231,,0,68562.74
8/28/2017 10:30,28.37562,142.0119,368.1003,361.8643,9.291897,94.07851,4.214358,,0,68574.65
8/28/2017 11:00,41.6012,196.2424,372.0204,364.9408,9.539532,94.6629,4.69511,,0,68566.75
8/28/2017 11:30,47.20562,220.1078,378.283,370.0053,10.31528,94.80692,3.859254,,0,68562.61
8/28/2017 12:00,44.16477,218.4021,385.3228,375.4819,11.38313,88.87276,2.764192,,0,68543.56
8/28/2017 12:30,50.17948,254.6388,386.2989,377.2187,11.81048,86.59182,3.361437,,0,68528.31
8/28/2017 13:00,83.40202,431.3914,397.1156,384.8538,12.39779,83.81128,3.687553,,0,68508.41
8/28/2017 13:30,75.04427,394.1487,399.3914,385.4214,12.77465,81.21813,3.794832,,0,68488.78
8/28/2017 14:00,87.67928,452.1119,404.1128,384.224,13.35429,79.00014,3.694582,,0,68466.87
